sentence,label,idx
Anyone here because of mcjuggernuggets? [SEP] Liquid Ass,1,3353
"Will these magnets increase my sex appleal? [SEP] Strong Magnets Neodymium Rare Earth: N52 Disc Super Permanent Metal Round 1.26""DX0.06""H Powerful Pull Force 12 Piece | Heavy Duty Fridge Door Garage Kitchen Science Craft Art Office Therapy",1,3354
Is this real or am I dreaming? [SEP] Medley Hills Farm Cereal Marshmallows 1 lb,1,3355
What is used to cut glass and are there attachments for this tool? [SEP] Tacklife RTD35ACL Advanced Multi-functional Rotary Tool Kit with 80 Accessories and 4 Attachments Variable Speed for Around-the-House and Crafting Projects,0,3356
My yellow jackets are so lame. Will this product help? Do I just place it in their vicinity or are there special instructions? [SEP] Yellow Jacket 60460 Multi-Swage Punch 3/16 to 5/8 in,0,3357
What kind of Pokemon will this attract? [SEP] VicTsing 140ml Essential Oil Diffuser New Wood Grain Aroma Cool Mist Humidifier with 7 Color LED Lights for Office Home Room,1,3358
How well would this protect and fit my surface pro? [SEP] Microsoft Surface Pro 4 / Pro 3 / Pro 5 Lightweight Nylon Messenger Bag Convertible To Backpack 3 in 1 + All-In-One Read & Write USB Memory Card Reader,0,3359
Is this made from real organic Unicorn? [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,1,3360
Why can this survive a fall of 2000feet? [SEP] EVGA GeForce GT 610 1024MB DDR3 DVI VGA and HDMI Graphics Card (01G-P3-2615-KR),1,3361
is this U-235 [SEP] Uranium Ore,0,3362
please advice voltage 110 or 220 volt [SEP] Projectables LED Plug-In Night Light (Disney/Pixar's Finding Nemo),0,3363
What does black oxide coating provi [SEP] Leatherman - Wave Black Molle USA Black Sheath,0,3364
Does anyone know if this adapter will work on an old Mac G3 running OS9? [SEP] Apple USB Ethernet Adapter MC704LL/A,0,3365
Does this come with a fedora? [SEP] ThinkGeek Steampunk-Styled Tesla Analog Watch Weathered-Brass Look on Metal Findings Plus Leather Strap,0,3366
how long is the long from top to bottom? [SEP] Sargent Art 66-2012 12-Count White Dustless Chalk,0,3367
"can is slice through watermelons and zombie necks? I'm loking for something that can [SEP] 27.5"" Large Blood Rayne Ninja Forearm Vampire Zombie Machete Sword Blade Knife",1,3368
"what is "" 4% Plant Based Surfactant"" exactly? [SEP] Pure Cold Pressed ORANGE OIL Concentrate - 32 oz (D-Limonene)",0,3369
Isn't there a danger of this losing value over time? I imagine future bananas will be bigger. [SEP] Hutzler 571 Banana Slicer,1,3370
Will this hat let me know if I am part of slytherin or gryffindor? [SEP] Wholesale Boutique Sun Hat Black,1,3371
Can he pee eat or drink formula [SEP] Baby BOY so Precious Crying Preemie Berenguer Life Like Reborn Anatomically Correct Pacifier Doll +Extra Accesories,1,3372
Picture #4 is terrifying to me am I the only one? [SEP] Chef'n Bananza Banana Slicer,1,3373
Is it deliberately buried? [SEP] 2001: A Space Odyssey Black Alien Monolith / Obelisk Black Acrylic,1,3374
It looks kind of sloppy. Does it come with the son the father and the holy ghost? [SEP] Ivyrobes Mens Tab-Collar Long Sleeves Clergy Shirt Black,1,3375
Is this good for those with stubble? [SEP] Beard Oil by Mountaineer Brand WV Timber Scented with Cedarwood and Fir Needle Conditioning Oil 2 oz bottle,0,3376
For $9999.00 I want to know if this is this the actual suit from the movie or can I pilot this into battle? [SEP] Mecha-Godzilla (japan import),1,3377
After opening we found the string was broken and appeared to be melted also the nut was missing that holds it together. What are my options? [SEP] Adventure Awaits! - Handmade Wood Toy Crossbow Set - 10 Wood Arrows and a Quiver - for Outdoor Play,0,3378
Will Jesus still love me if i were to buy and display this? Thoughtful answers appreciated. Thanks. [SEP] Ring Of Fire Flying Spaghetti Monster Car Emblem,1,3379
Is this an instrument? [SEP] Hellmanns Real Mayonnaise Real 64 oz,1,3380
can this item operate with a Dewalt 20 volt max XR lithium ion battery? [SEP] DEWALT DCCS620B 20V MAX XR Compact 12 in. Cordless Chainsaw (Tool Only),0,3381
Did you poop on it [SEP] Pokemon - Charizard &#x2606;&#x3B4; (100) - EX Dragon Frontiers - Holofoil,1,3382
are the pockets deep? will i lose my cell/wallet seating in deep bucket seat? [SEP] YoungLA Gym Shorts for Men French Terry Cotton Workout Casual Athletic Basketball with Pockets 112,0,3383
I'm a 38-40DD will it cover enough? [SEP] Smiffys Women's Hawaiian Seashell Bra White One Size 20258,0,3384
Will this work for men? [SEP] Finishing Touch Flawless Brows Eyebrow Hair Remover,1,3385
Can you clip them onto headbands? [SEP] BAOBAO Cat Fox Long Fur Ears Hair Clip Headwear Cosplay Halloween Costume (Light Purple),0,3386
Im very confused someone told me is just a trick others told me it prints out real money? [SEP] Rock Ridge Magic Money Maker Magic Trick (Pack of 1),1,3387
Is a $20 kitchen sponge holder supposed to be taken seriously? [SEP] OTOTO Clean Dreams Kitchen Sponge Holder,0,3388
If president obama got his car keys xy find it and car stolen and the thief stopped next to me would my app report to obama's acct? [SEP] XY Find It XY2 Second Generation Bluetooth Item Finder for iOS and Android - Bold 3-Pack,1,3389
"How can these books be available for purchase? Surely there must be elvish magic that made them so strong! [SEP] TOPS Composition Book 9-3/4"" x 7-1/2"" Graph Rule Black Marble Cover 80 Sheets Box of 12 Books (63786)",1,3390
"any sellers here with available SK-5 ""flat ground"" Carbon Blade...I require a ""harder Rockwell edge retention"" who has ""MY"" Leatherneck ? [SEP] Cold Steel 39LSF Leatherneck SF",0,3391
Excuse Me Can You Tell Me If This Product Available To Shipping Outside US Please [SEP] Healthworks Goji Berries Raw Organic Sun-Dried 1lb,0,3392
why are they not like they use to be just strike them on the leg of your Levi's ? [SEP] 6 Boxes of Penley Strike Anywhere Matches 250 Count Per Box - BEST STRIKE ANYWHERE-FREE SHIPPING!!,1,3393
Does the child come with the product? [SEP] Fisher-Price Harley-Davidson Tough Trike [Amazon Exclusive],1,3394
What are we geting in the pre order nothing or something amazing? [SEP] Mass Effect: Andromeda - Xbox One,1,3395
If I use this towel will I acquire cheek bones and charm like in the photo? Is that 100% guaranteed too? [SEP] Extra Large Quick Dry Travel Towel - Microfiber Travel Towel Is Compact Ultralight & Skin-Soft - Extra Large Travel Towel Is Perfect For World Travel & Outdoors - 100% Guaranteed + BONUS,1,3396
Yes trump is our president. are we in america? [SEP] No Trump Bumper Sticker,1,3397
"I am looking for the actual ""hungry jack complete belgium waffle mix"" sku # 0 51500 10162 9 and want exact product only. could you please confirm? [SEP] Hungry Jack Complete Belgian Waffle Mix (Pack of 2)",0,3398
How well does this hold Cosmogs? [SEP] Pokemon Center Original Lillie Drum Bag,0,3399
Can this be used on the moon? By Alien moonmen? [SEP] Pyle 3D Surround Bluetooth Soundbar - Sound System Bass Speakers Compatible to TV USB SD FM Radio with 3.5mm AUX Input  Remote Control For Home Theater TV - PSBV200BT,1,3400
what are the dimensions of this game? [SEP] New Entertainment Desktop Bowling,0,3401
Is it deadly [SEP] Uranium Ore,0,3402
Can you make a wish? [SEP] Kitras 6-Inch Birthday Ball March,1,3403
Does it come in a benghazi edition ? [SEP] Real Life Political Action Figure Hillary Clinton,0,3404
Is this product Kosher?  The name could be Jewish or German and I can't see the 'U' in the circle symbol. [SEP] Hutzler 571 Banana Slicer,0,3405
What is this the hokey pokey? Put the left bud in take the right bud out; oy vey! [SEP] Wireless Earbud QCY Q29 Mini Dual V4.1 Bluetooth Headphones with Charging Case 12 Hours Stereo Music Time Built Mic for IPhone 7 PlusMotorola and Most Android Smartphone (Black),1,3406
Do this have display mirroring [SEP] Fire HD 8 2-pack 16GB - Includes Special Offers (Black/Marine Blue),0,3407
"Are all the one star reviews real? do you guys think that if shtf or zombie apocalypse outbreaks then i can use this to crack open a zombie skull? [SEP] SOG SOGfari 18"" Machete MC02-N - Hardcased Black Blade w/Saw Back Rubber Handle Nylon Sheath",1,3408
Does anyone use this Spirit Box for the purpose of communicating with spirit guides rather than with haunted ghosts? Was it successful??? [SEP] P-SB7 Spirit Box ITC Research Device - 2018 Version - FM/AM Equally Balanced -Noise Cancellation,1,3409
Need to make $$$ but I have no job. Would it be worth it to buy more than 10 of these? [SEP] Super NES Classic,1,3410
where does money go [SEP] Besti Make America Great Again Donald Trump Slogan with USA Flag Cap Adjustable Baseball Hat Red,0,3411
What are the actual measurements of the XXL towel [SEP] PackTowl Personal Microfiber Towel,0,3412
Will it come in something covered so it cant show its really expensive? [SEP] AUDEMARS PIGUET ROYAL OAK TOURBILLON 41 EXTRA THIN ROSE GOLD WATCH 26510OR.OO.1220OR.01,0,3413
How do i stop my son do asian things like pro math fast piano playing and other things after he ate it? [SEP] Uranium Ore,1,3414
Does this wig come with bangs? Must we leave hair out? If it doesn’t have bangs can we make them? [SEP] Outre Synthetic Half Wig Quick Weave Big Beautiful Hair 3C-Whirly (1B),0,3415
Can I get a tax deduction with purchase? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,3416
What is the return policy for this item? [SEP] FURTALK Womens Girls Winter Fur Hat Real Large Raccoon Fur Pom Pom Beanie Winter Hats (Black),0,3417
Are the multiple pack hats only in black or can we get them in a particular color? [SEP] KB-LOW PNK Classic Cotton Dad Hat Adjustable Plain Cap. Polo Style Low Profile (Unstructured) (Classic) Pink Adjustable,0,3418
How would this thing handle against a zombie [SEP] M48 Cyclone Tri-Edged Spiraling Dagger Knife With Custom Vortec Sheath,1,3419
Are these shoes good for goosestepping? [SEP] Ivanka Trump Women's Livi Over The Over The Knee Boot,0,3420
hi are these good for interdimebional travel?and teleportation?i hve one skyscraper should i get another one?will it be happy with another ? [SEP] Selenite Skyscraper (1pc),1,3421
What does origin mean? [SEP] Fisher-Price Harley-Davidson Tough Trike [Amazon Exclusive],0,3422
Is this legit? What is the catch on the flight certificate? [SEP] Get Packing! by JetBlue,1,3423
Is it true that if I wear this watch I will end up in Guantanamo because the government will think I am a member of Al Qaeda? [SEP] Casio F91W-1 Classic Resin Strap Digital Sport Watch,1,3424
Can i change the fans to something different like Corsair's SP-120? [SEP] LEPA AquaChanger 240mm Intel/AMD High Performance Liquid CPU Cooler LPWAC240-HF,0,3425
It says free shipping but at the checkout it costs an additional $20+ ? [SEP] Goldblue Shrimp Meat U Shaped Neck Pillow Throw Pillow Cushion Plush Toy,0,3426
Do they make triple rolls any more? [SEP] Quilted Northern Ultra Plush Bath Tissue 48 Double Rolls (8448 Sheets),0,3427
Why the price difference between the different “colors”/styles? Are they all functionally the same? [SEP] Handmade Sword - Fully Practical Samurai Katana Sword Crane Tsuba Fully Hand Forged 1045 Carbon Steel Heat Tempered Full Tang Sharp White Scabbard,0,3428
Does a baby come with the crib? [SEP] Storkcraft Portofino 4-in-1 Fixed Side Convertible Crib and Changer Espresso Easily Converts to Toddler Bed Day Bed or Full Bed Three Position Adjustable Height Mattress (Mattress Not Included),1,3429
Marta This watch is me! [SEP] The Doctor's Fob Watch with Metal Keychain,1,3430
Are the knife holders stainless steel as well or is the entire stand (including knife holders) plastic? [SEP] Knife / Knife Set With Block Easy to Clean Star Wars X-Wing Knife Block SW00397 Set of 5,0,3431
How many kidneys do I have to sell to get this? [SEP] Kemper Profiler Rack Rackmount Guitar Amplifier,1,3432
Does this organic ketchup contain gold?  For almost $10 per bottle it seems like it should be made with good. [SEP] Organicville Organic Ketchup -- 24 fl oz,1,3433
does this include paper? [SEP] Rock Ridge Magic Money Maker Magic Trick (Pack of 1),0,3434
Is this the original bottle? [SEP] Kate Perry Purr Eau De Parfum Spray for Women 3.4 Ounce,0,3435
Will my wife let me buy this? [SEP] Greenworks 20-Inch 12 Amp Corded Lawn Mower 25022,1,3436
Can i be pickle rick [SEP] Large Pickle Shaped Adhesive Bandages 15 Pack,1,3437
Does it fly? [SEP] Magic Carpet Towel Inspired By Disney Aladdin by MagicPrincessWhitney Magic Princess Whitney,1,3438
Is the blade sharp? [SEP] Zombie Hunter Blood Splatter Samurai Sword NEW,0,3439
Will this fit in the trunk of my Lambo? [SEP] Sovaro Luxury Cooler White/Gold 45 Quart,0,3440
Can I vanquish my enemies with extreme prejudice with this sword?  Will the rivers run red with their entrails? Will i have my vengeance? [SEP] Cold Steel 97GMSZ Gladius Machete Black,1,3441
Will this bring peace on earth? [SEP] Super Mario Odyssey - Nintendo Switch,1,3442
if I wear these glasses  will women want to sleep with me? [SEP] Goson Vintage Hipster Nerd Black Frame/Clear Lens Wayfarer 57 mm Glasses,1,3443
Are they worth $1699999919.99? For that price I expect amazing things! [SEP] Solabela Premium Black Barrel Color Pencils Set of 48,1,3444
"How wide is the grabber - what I mean what is the extent of the item you can retrieve? Thanks! [SEP] Grabber ToolFitPlus Premium Reacher Tool 32"" Plus 2 Year Warranty",0,3445
I have used my banana slicer sooooo much that it needs to be sharpened. However I am having trouble finding a professional that is up to the task an [SEP] Hutzler 571 Banana Slicer,0,3446
How long does it take before the government will be able to hear my conversations? [SEP] Echo Dot (2nd Generation) - Smart speaker with Alexa - Black,1,3447
I got this crappy ornament from relatives in the middle of the country.  Is it ok to regift it to Russia? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,3448
The one between isis and gueb that is meant to be michael jackson right? [SEP] Ancient Egypt Egyptian God 13 Figurines Set Resin Statue Size 5' High (Khnoum Apademar Gueb Anouket Tatenen Heh Anat Tutenchamon Isis Oupouaout Sokaris Nefertoum Monthou) [Amercom EG-3],1,3449
Time machine support? [SEP] TP-Link Archer AC1750 Smart WiFi Router - Dual Band Gigabit Qualcomm inside(C7),1,3450
Nebby keeps flying out! What can i do? [SEP] Pokemon Center Original Lillie Drum Bag,1,3451
Why are you selling a meat tenderizer as toilet brush and holder? [SEP] Homemaxs Toilet Brush and Holder Stainless Steel and Rust-Resistant Round Bowl Toilet Scrubber Set for Bathroom Toilet,1,3452
what is my middle name? [SEP] Franklin KID240 Speaking Homework Wiz,1,3453
is it made out of glue? [SEP] Sharp Provolone Piccante Cheese (Whole Wheel) Approximately 11 Lbs,1,3454
Is there a battery adapter for Alexa [SEP] Echo (2nd Generation) - Smart speaker with Alexa - Charcoal Fabric,0,3455
Will this wear the finish off my quad rail? [SEP] Laserlyte Pistol Bayonet Serrated Blade PB-3,0,3456
Is it a smart watch? [SEP] Rolex Cosmograph Daytona Ice Blue Dial Platinum Mens Watch 116506IBLSO,0,3457
is this company made by lilliputians? all of their products are micro! [SEP] Proxxon 37160 KGS 80 MICRO Chop Saw,1,3458
Does it come with the handle? [SEP] Diversion Safe Hair Brush by Stash-it | BONUS Smell Proof Bag | Can Safe to Hide Money Jewelry or Valuables with Discreet Secret Removable Lid,0,3459
my friend bought some gold bitcoins for his kids but i dont know whats the differece on 3D Oor 2D cause he said they were 3D i mean whats the big deal [SEP] Gold Bitcoin 2019 Commemorative Celebrate The Bitcoin Lightning Network!,1,3460
$92??!! What makes this that much? Does it come with ninjas or something? I rather spend $92 towards a good flashlight and seek an alternative mount. [SEP] Mako 3/4-Inch Diameter Flashlight Mount for AR15/M4 Bayonet Lug Black,1,3461
Will this friendzone me or do I have a chance? [SEP] Original BB-8 by Sphero (No Droid Trainer),1,3462
"Why is it so difficult for self-proclaimed Star Wars ""fans"" to proffer the correct spelling of Wookiee? [SEP] Star Wars Boba Fett Costume Collector Supreme Edition",1,3463
Is there a virtual living room? [SEP] LeNest VR Headset-Virtual Reality Headset 3D Viewing Glasses,1,3464
How long is the handle? [SEP] Homemaxs Toilet Brush and Holder Stainless Steel and Rust-Resistant Round Bowl Toilet Scrubber Set for Bathroom Toilet,0,3465
"Can it control metal or talk to aliens? [SEP] McFarlane Toys Assassin's Creed Movie Aguilar 7"" Collectible Action Figure",1,3466
Can i drop this in my coka-cola and make nuka-cola [SEP] Uranium Ore,1,3467
how much do you get? [SEP] Detox Bath Salts (Lavender),0,3468
will more than one echo work together playing the same music at the same time? [SEP] Amazon Echo - Black (1st Generation),0,3469
Shall i wait to buy the new 239 model or will it take long before being released? [SEP] Uranium Ore,0,3470
If I plug Alexa into a smart plug and command Alexa to turn it off is it suicide? [SEP] Kasa Smart WiFi Plug by TP-Link - Smart Plug No Hub Required Works with Alexa and Google (HS100),1,3471
Does this point out Hillary's hypocrisy and tell the honest truth about whats really going on in America? [SEP] Funko Pop! The Vote - Donald Trump Vinyl Figure,1,3472
Can I attach this to my wife's face so that I don't miss any precious phone-time when she is yelling at me about spending too much time on my phone??? [SEP] Car Cell Phone Holder Rienar Universal Car Steering Wheel Smartphone Mount Clip Buckle Socket for iPhone X 8 8 Plus 7 7 Plus SE 6s 6 Plus 6 Galaxy S8 S7 S6 and More,1,3473
If you put the bag into the microwave will it turn into one big gummy bear? [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,1,3474
Where does the Hutzler 571 stand on the issues? [SEP] Hutzler 571 Banana Slicer,0,3475
What is funny..This is just disrespect toward another human.. [SEP] Big Mouth Toys Funny Toilet Paper: Obama,0,3476
can this item  arive before october 23? 2016 [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,0,3477
Does this work under water? [SEP] Hutzler 571 Banana Slicer,1,3478
Can I summon shenron and make a whish since all the dragon balls are together? Asking for a friend [SEP] 7pcs 76MM Large Crystal Acrylic resin Glass Ball with Gift Box Dragon Transparent Play Balls,1,3479
Will this gun defend us(our family) against zombies...?  When they come and they will is this enough??? [SEP] Nerf Zombie Strike Hammershot Blaster,1,3480
Are these prone to becoming self aware with the need to destroy humanity? [SEP] eufy RoboVac 11 High Suction Self-Charging Robotic Vacuum Cleaner with Drop-Sensing Technology and High-Performance Filter for Pet Designed for Hard Floor and Thin Carpet,1,3481
Will it forgive my dashboard of its sins? [SEP] One Hundred 80 Degrees Jesus Waves Solar Dancing Figure,1,3482
when i sleep is it guaranteed that I will be able to see stars moons etc? [SEP] Sleep Mask for Woman & Man KAMOSSA Star Cute Contoured 3D Eye Mask Eye Cover for Sleeping Total Darkness Sleeping Mask Free Earplugs & Carry Bag,1,3483
Which switch allows it to interact with EVE? [SEP] Pixar Collection Disney Wall-E Talking Action Figure,1,3484
Does the girlfriend wife pillow start nagging after a while? [SEP] The Original Girlfriend Pillow - Cute and Fun Wife Companion or Cuddle Buddy - Body Pillow with Benefits - Funny Unique Gag Gift Idea - Body Pillow Pink,1,3485
"Does this have [SEP] 9"" Black Handle Chrome Blade Michael Corleone Milano Godfather Style Pocket Knife",0,3486
What model plane is this? [SEP] Delta Airlines 12 Piece Playset,0,3487
"How long does the Chia Donald Trump ""bloom"" for? [SEP] Chia Pet Donald Trump Decorative Pottery Planter Freedom of Choice Easy to Do and Fun to Grow Novelty Gift Perfect for Any Occasion",0,3488
Which is better this or the Anime? [SEP] Cory in the House - Nintendo DS,0,3489
"Does this work with the macbook pro late 2011 version?  non retina diplay 13"" screen? [SEP] URBAN ARMOR GEAR [UAG] MacBook Pro 13-inch with Retina Display (3rd Gen) Feather-Light Rugged [Ash] Military Drop Tested Laptop Case",0,3490
My son wears a 11 wide in toddler. What size would he wear in this? [SEP] Teva Tidepool Sport Sandal (Toddler/Little Kid/Big Kid) Black/Lime-T 4 M US Toddler,0,3491
Can unit be mounted on a horizontal surface? [SEP] SmartGuard Motion Sensor Twin 4 pc LED Lights with Built-in Camera 4g Sd Card Included,0,3492
Does the hot lady pictured in the customer reviews come with the chlorine? [SEP] Pool Essentials 25506ESS Shock Treatment 1-Pound (Pack of 6),1,3493
Has it got a tail? [SEP] Deco 79 98281 Polystone Decorative Turtle Statue 15 by 6-Inch,0,3494
Is this one-piece construction or is the handle screwed into the head? [SEP] Homemaxs Toilet Brush and Holder Stainless Steel and Rust-Resistant Round Bowl Toilet Scrubber Set for Bathroom Toilet,0,3495
What size of reel is this? [SEP] Isafish Trolling Reel with Line Counter Alarm Bell Saltwater Level Wind Ocean Fishing Reels for Sea Bass Grouper Salmon,0,3496
If swallowed correctly will this sword give you the abilities of a dragon? [SEP] Dragons Tongue Warrior Short Sword,1,3497
Does the grill masters essential barbecue recipe book come with these? thanks. [SEP] Xsplendor BBQ Meat Claws heat resistant silicone meat shredder set of 2 black,0,3498
Will the asus zenwatch pair with an amazon fire phone? [SEP] ASUS Smartwatch - Silver & Brown Leather,0,3499
Does the planchette need batteries? [SEP] Winning Moves Games Classic Ouija,0,3500
Was this shoe made in an overseas sweat shop? and why not in the U.S.? [SEP] Ivanka Trump Women's Carra Dress Pump,0,3501
I need your address to make a return? [SEP] Xbox One Special Edition Lunar White Wireless Controller,0,3502
For $100 a can will I be able to poop golden nuggets? [SEP] 365 Everyday Value Albacore Wild  Tuna in Water Salt Added 5 oz,1,3503
Is he coming [SEP] Finger Spinner Tri-Spinner with Brass Button Hybrid Ceramic Bearing and Matte surface - Stress Reliever Toy for ADHD Fidget EDC Focus Anxiety Quit smoking,1,3504
Will this test (23and me) help to locate a missing step sister? [SEP] 23andMe DNA Test - Ancestry Personal Genetic Service - Includes 1000+ Geographic Regions DNA Relative Finder (Opt-in) & More,1,3505
How come when I ask a question he never listens to you speaking he just blanks out? [SEP] Vector Robot by Anki A Home Robot Who Hangs Out & Helps Out With Amazon Alexa Built-In,0,3506
I just received mine and there was no pen. Anyone else have this issue? If so was one sent out after contacting seller? [SEP] LRRH Anime Death Note Cosplay Notebook Feather Pen,0,3507
Does this particular model have time machine? [SEP] Apple iMac MC813LL/A 27-Inch Desktop (OLD VERSION),1,3508
My brother is black. Can the ninja be a black man? [SEP] Mens Ask Me About My Ninja Disguise Flip T Shirt Funny Karate Costume Samurai Tee (Black) - L,1,3509
what age range would this appeal to? [SEP] The Elf on the Shelf: A Christmas Tradition ,1,3510
Can my fish in his fish tank play this game? [SEP] Hey! PIKMIN - Nintendo 3DS,1,3511
How do you know if a mouse is in there? [SEP] Tomcat Kill and Contain Mouse Trap 2-Pack,1,3512
What is the vg pg [SEP] Fruit Loops (Frootie Loops) Vapor - 120ml,0,3513
Will this help me get a girlfriend? I have a Jedi robe and think that it in conjunction with this lightsaber will awaken the force within me. [SEP] Star Wars The Black Series Luke Skywalker Force FX Lightsaber,1,3514
Will it work for the retron 3? [SEP] 143 in 1 NES Nintendo Cartridge with Battery for Saving Games - Zelda Super Mario Bros 1 2 3 Tecmo Super Bowl Final Fantasy 1 2 3 Kid Icarus LATEST VERSION LIMITED EDITION TRANSPARENT GREEN CASE,0,3515
Can I use this being in the Air Force? [SEP] Beast Sports Nutrition Anabolic Activator 2-Ounce,1,3516
do u ship to boise idaho? how long? [SEP] Harry Potter Luna Lovegood Spectrespecs Costume Glasses,0,3517
"Embarrassing question: Is it okay for a human to use it? I kinda stole it from my cat tonight. [SEP] RIOGOO Pet Heating Pad Electric Heating Pad for Dogs and Cats Indoor Warming Mat with Auto Power Off 18"" x 18""",1,3518
Can you smoke weed with this pipe? I dont see a carb hole [SEP] Finly Wood Smoking Pipe for Weed 3Mm Filter Wooden Tobacco Pipe Acrylic,0,3519
Are you required to live in your parents basement to purchase this ? [SEP] 3x5 Antifa Antifascist Action Flag,1,3520
Lol anyone would want to buy me this ? its on my wishlist llol [SEP] Virgin Mobile - HTC Desire 510 4g No-contract Cell Phone - Black,1,3521
my earbuds that come with my samsung galaxy s4 keep falling out while i am walking would these fit my ears. [SEP] Panasonic ErgoFit In-Ear Earbud Headphones RP-HJE120-G (Green) Dynamic Crystal Clear Sound Ergonomic Comfort-Fit,0,3522
Does it come with the girl? [SEP] Squishy Deluxe Microbead Bolster Tube Pillow with Cushy Stay-Cool Fill & Silky Smooth Removable Cover Odorless & Hypoallergenic; Personalized Neck & Back Support; 13 X 6; Navy Blue,1,3523
Is it True Donald trump won't Eat these anymore or is he lying [SEP] Oreo Chocolate Sandwich Cookies (14.3-Ounce Package),1,3524
Does it kill Roachessss [SEP] Pest Soldier Electronic Plug Ultrasonic Pest Control Repeller for Insects - White Set of 4,1,3525
Do you get all 3 colors with this order? [SEP] Caltar 100% Cotton Photo Studio Video 10 X 20 Ft Green Muslin Photography Backdrop Background,0,3526
does anyone know where I parked my bike? [SEP] 2013 Kawasaki NINJA 300 Oil Change Kit,1,3527
can this be fired with bangsite powder? [SEP] woobud Pocket Artillery Mini Cannon Military Model Kits Miniature Metal Scale Replicas with Pellets  Ramrod and Archaistic Wooden Box for Present Decoration Collection,0,3528
What voltage rating is this travel surge protector? [SEP] Belkin Travel RockStar Surge Protector with 2 AC Outlets 1 USB Port and 3000 mAh Battery Pack Charger,0,3529
Can I go back to 1885? [SEP] LEGO The DeLorean Time Machine Building Set 21103 (Discontinued by manufacturer),1,3530
Is this remote controlled? [SEP] Bruder Snowmobile with Driver & Accessories,0,3531
Do you have to wear this all the time or do you just use for a certain period each day? [SEP] Insta Cure Cervical Traction Device for Neck and Spine Pain Relief Navy Blue,0,3532
It is for eat? [SEP] Maybelline Expert Wear Eyeshadow Quads Designer Chocolates 0.17 oz.,1,3533
Can I use it to 6-7 years old child? [SEP] Powerful Parasite Cleanse For Humans | Natural Herbal Treatment | Wormwood & Black Walnut | Parasite Detox | Clear Adult Worms Pinworms & Laval Eggs | 60 Capsules,0,3534
How Much Vitamin C Does It Contain? [SEP] Fresh Organic Bananas Approximately 3 Lbs 1 Bunch of 6-9 Bananas,0,3535
Will this fit an adult wrist? I'm 26 but in Pokemon age im still 10. [SEP] Pokemon Z-Ring Set,1,3536
😂😂😂 Is like use and old shirt? [SEP] Car Window Shade For Baby Car Sun Shade Breathable Mesh Protect The Kid From Sun and Insects Universal Fit Comes W/free Sticky Mat - Set Of 2 by ISMARTSHIELD,1,3537
Can you actually kill zombies with this? [SEP] The Walking Dead Michonne Katana Prop Replica,1,3538
is this one of trump's fans? [SEP] Honeywell HT-900 TurboForce Air Circulator Fan Black,1,3539
What is the size difference between standard and teen? [SEP] Rubie's Teen Jurassic World: Fallen Kingdom Inflatable T-Rex Costume,0,3540
Can the Dragon be attached to other staplers? [SEP] Dragon Stapler Novelty by Pacific Giftware,0,3541
How long does it take to deliver? [SEP] Little Stinker The Original Bag of Unicorn Farts Cotton Candy Funny Novelty Gift for Unique Birthday Gag Gift for Friends Mom Dad Girl Boy Grandson Stocking Stuffer While Elephant Christmas,0,3542
will the sparkles get stuck between my teeth? can people with braces eat this? [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,0,3543
Box dimensions pls? [SEP] Spirit Halloween Chucky Doll,0,3544
"I know we are an inpatient quick paced society but when did ""forever"" get reduced to 4.5 minutes? LOL [SEP] EDC Keychain Spinning Top for Easter Basket. Spins Forever (up to 5:27 Minutes) Precision Machined Stainless Metal. This Keyring Fidget Gyroscope is a Unique Gift for Men / Adults. Desk Toy Spin Top",1,3545
"Will it grant me three wishes? [SEP] M-Audio Super DAC | Digital-to-Analog Converter with 1/4"" & 1/8"" Headphone Outputs (24-bit/192 kHz)",1,3546
can you get a tax refund for buying? [SEP] Montegrappa Chaos Gold and Enamel Automatic Watch,0,3547
can pacman eat it? [SEP] Pacman Ghost Light Table Lamp - 16 Color Options - Changes Colors to Music - USB Powered,1,3548
Why is it so expensive? [SEP] Real Lucille Prop Replica Real Barbed Wire Baseball Bat Inspired by The Walking Dead,0,3549
Does this come with the model? [SEP] Sofa Sack - Plush Bean Bag Sofas with Super Soft Microsuede Cover - XL Memory Foam Stuffed Lounger Chairs for Kids Adults Couples - Jumbo Bean Bag Chair Furniture - Charcoal 6',1,3550
do you do financing ? [SEP] The NoPhone Air,0,3551
Does this pie have magical powers?  At this price does it slice itself and flip onto a plate? [SEP] Sweet Potato Pie by Patti LaBelle,1,3552
My husband is terrified of spiders how does this work on them? [SEP] Sourcing4U Limited The Executioner PRO Fly Swat Wasp Bug Mosquito Swatter Zapper,0,3553
Will I be able to read minds with these? [SEP] Bose Noise Masking Sleepbuds,1,3554
Its original it is does it come with te original bag package?? [SEP] Kate Spade Cedar Street Maise Satchel - Clock Tower/Geranium,0,3555
