,sentence,label,idx
2281,are these pants cotton knit? [SEP] USA American Flag Lounge Pants Pajamas (XX-Large),0,6160
2282,Will the M7 kill zombies? [SEP] Ontario Knife 494 M7 Bayonet and Scabbard Knife Black,1,5077
2283,Does the guy in the pictures come with it? (please please please please please...) [SEP] LG Electronics G Watch R - Smart Watch,1,12036
2284,I won iphone 7 in spin win draw how will I get my win [SEP] BLACK and WHITE BLEACH CREAM 3/4oz,1,15818
2285,I need to change my wife's brain. She has really small ears.  Will this work quietly while she sleeps?  Thanks. [SEP] Mityvac MVA6851 Fluid Extractor,1,8864
2286,if I die in the game do I also die in real life? [SEP] Dark Souls II: Scholar of the First Sin - PlayStation 4,1,12375
2287,Why dont they make any with his mask on!! He just isnt the same without it. I am a huge fan but dont even want this style!! His mask is signature!!!!! [SEP] Funko POP Movies: Predator Vinyl Figure,0,16321
2288,How long is the chain? [SEP] Smiling Wisdom - You Have 3 Wishes - Magic Genie Fortune Teller Aladdin Lamp Necklace Gift Set - for Children Tween Teens Young Adult or Woman - Silver,0,9433
2289,would this turn me into dat boi [SEP] Deluxe Adult Frog Mask,1,14912
2290,Can you use Epsom salts? [SEP] Brookstone Heated Aqua-Jet Heated Foot Spa with Adjustable Speeds,0,9669
2291,Is this miracle spring water like peter popoff ministries has does it cure ailments dieases and regrow limbs restore eyes bring people back from death [SEP] FIJI Natural Artesian Water 16.9 Fl Oz (Pack of 24),1,8560
2292,"The title says ""6 Ounce (Pack of 6)"" but the product description says ""Pack of six 10 Ounce (Total of 60 Ounce)"". Which is it? Total ounces? [SEP] St. Ives Fresh Skin Face Scrub Apricot 6 Oz",0,16792
2293,Does this work on president Trumps? [SEP] Dog Training Collar - Rechargeable Dog Shock Collar w/3 Training Modes Beep Vibration and Shock 100% Waterproof Training Collar Up to 1000Ft Remote Range 0~99 Shock Levels Dog Training Set,1,12056
2294,Has anyone actually purchased this ornament and why does Amazon allow all these fraudulent reviews? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,4874
2295,Are there any special/different laundering instructions for the glow-in-the-dark shirt? Like gentle cycle only wash inside out or air dry only? [SEP] The Mountain Adult Unisex T-Shirt - Three Wolf Moon Classic,0,14593
2296,Can you please tell me how tall this thing is? [SEP] Blackcell Black Plastic Appearing Cane with Video Tutorial - Stage Magic Trick,0,6420
2297,Is this prpduct hypo-allergenic? [SEP] Uranium Ore,0,5961
2298,Can I nuke my mom's house with this? [SEP] Uranium Ore,1,11621
2299,When will this be back up for sale? [SEP] Real Lucille Prop Replica Real Barbed Wire Baseball Bat Inspired by The Walking Dead,0,13321
2300,will it work for muting my wife? [SEP] Smash Mute.The Big Fat TV Mute Button (a.k.a. Your Happy Button),1,10676
2301,Is Bethesda more likely to produce more of these if I threaten to hold my breath until I turn blue and eventually you know.... [SEP] Fallout 4 - Pip-Boy Edition - PlayStation 4,1,5155
2302,What tracks are included in this? [SEP] Music for the Eclipse,0,11040
2303,Is this real? Can you please upload a video? [SEP] Backyard Brains RoboRoach,0,16403
2304,How many zombies can you kill with this? [SEP] Zombie Hunter Black Assisted Toxic Green Biohazard Dagger Blade Knife (Black),1,8691
2305,Does Hutzler make a sharpener for this product? [SEP] Hutzler 571 Banana Slicer,0,6150
2306,Which pillow case is best for dying? [SEP] 100 % Waterproof Pillow Protectors-&#x2665;&#xFE0F; Life Time Replacement &#x2665;&#xFE0F;- Queen Cotton Terry Anti Allergy Dust Mite Pair / Set of 2 Absorbent Zippered Bed Bug Cover Hypoallergenic Bacterial Cases,1,18337
2307,How big (cm or inch) when it's closed? [SEP] Kolumbo Travel Umbrella Proven “Unbreakable” Windproof Tested 55MPH Sturdy Durability Tested 5000 Times - Compact UltraSlim Windmaster Umbrella Auto Open/Close,0,2905
2308,Does it come with both red and blue decks? [SEP] Bicycle US Presidents Playing Cards Blue Democrat Tuck Case,0,5797
2309,Can you use this on leather? [SEP] Weller WSB25WB  25-Watt Short Barrel Woodburning Kit,0,3944
2310,where can I get the spirit bomb ? [SEP] Bandai Tamashii Nations FiguartsZero Son Goku Spirit Bomb Ver Dragon Ball Z Action Figure,1,131
2311,Does it work on Livestock? [SEP] Hutzler 571 Banana Slicer,0,12809
2312,But why male models? [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,0,7701
2313,Are we eating this deodorant? Why does it have a flavor? [SEP] Pocket-size Deodorant Travel - Eucalyptus Flavor (Pack of 3),1,6391
2314,how much for this card ?  Seller has it as 899.00 .  has to be a error [SEP] Talking Trump Christmas Card - Wishes You A Merry Christmas In Donald Trump's REAL Voice - Surprise Someone With A Personal Holiday Greeting From The President Of The United States - Includes Envelope,0,17750
2315,Wen will fairy in my room be back [SEP] Opening Fairy Doors Pretend Playset Pink - Luna,1,19026
2316,Can she eat real food? [SEP] JC Toys Lola - Bath Time,1,18875
2317,What is this much power needed for? [SEP] Titan Computers A450 - Quad CPUs AMD Opteron Abu Dhabi 6300 Series HPC Super Workstation PC up to 64 cores,0,6979
2318,What planet is this item shipping from? Via rowboat? [SEP] Nunubee Cotton Linen Cat Pillow Cover Home Decorative Throw Pillow Case Printed Cushion Cover,1,10712
2319,I would like to buy this productbut bananas usually come in buncheshow many should I buy? [SEP] Hutzler 571 Banana Slicer,0,8022
2320,Is this how Chuck Norris watches TV? [SEP] AudioQuest Diamond 1m (3.2 feet) Braided HDMI Cable,1,10949
2321,no good for fiberglass I take it....?? [SEP] Rust-Oleum Automotive 255448 32-Ounce Aircraft Remover Quart,0,6726
2322,Made in China ? [SEP] Ivanka Trump Women's Issa Brown Leather/Stretch Boot 6 M,0,8509
2323,Would it be worth it to upgrade from the 860k or should I not? [SEP] AMD Athlon X4 880K with 125W Thermal Solution 4.0 4 Socket FM2+ AD880KXBJCSBX,0,9831
2324,does it have zombies and if not could you add it? [SEP] Call Of Duty: Roads To Victory - Sony PSP,1,2556
2325,It is metal [SEP] ANTI-SPINNER Fortune Wheel Rainbow Fidget Hand Spinner EDC Focus Anxiety Stress Relief Toy,0,6468
2326,This product is a patent infringement?? Not a question. [SEP] KeySmart - Compact Key Holder and Keychain Organizer (up to 14 Keys Black),1,11435
2327,Is there a Xbox one limited edition cod aw Nyko cooler? [SEP] Nyko Intercooler Stand - Cooling Attachment with Short USB Power Cord for Xbox One,0,2956
2328,"can I sell my child and my left kidney to get this? [SEP] NEC 55"" LED 1920 x 1080 3500:1 Ultra-Narrow Bezel TileMatrix Video Wall Solution X554UNS-TMX9P",1,8474
2329,Can this kill a Zombie [SEP] KA1248-BRK Machete Cutlass,1,18567
2330,Does the dog come with the seat cover? Reason being that without both I have no need for either. [SEP] Sojoy IsoTowel Car Seat Cover. Microfiber Seat Protector with Quick-Dry No-Slip Technology. Car seat Protection for All Workouts All-Weather (Black),1,7577
2331,why did amazon raise the price in one day by $10.00 [SEP] Star Wars Furbacca,0,10419
2332,Are the dinosaurs all real ones?  My nephew is obsessed and will be unhappy if they're not :-) [SEP] Super Tooth A Dino mite Card Game Card Game,1,16689
2333,I'm interested in buying this but I'm worried it might deport my nutcrackers. What do you think? [SEP] Trump Make America Great Again Red Cap Ornament,1,286
2334,Nfl games nhl games mlb games?? [SEP] Fire TV Stick with Alexa Voice Remote streaming media player - Previous Generation,0,14369
2335,where is this made [SEP] Damaged Screw Extractor and Remove Set by AisxleEasily Remove Stripped or Damaged Screws. Made From H.S.S. 4341# the Hardness Is 62-63hrcSet of 4 Stripped Screw Removers,0,263
2336,Will my cross ornaments burst into flames if I hang this on my tree? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,10287
2337,Can i use this in a fresh water aquarium?  Will the paint stay on safe for fish etc.? Will it float or sink? [SEP] Safari S10137 Grumpy Dragon,0,2313
2338,If i buy 8 each men and women oil concentrate what discount or wholesale cost can offer me please [SEP] Pheromones For Men Pheromone Cologne Oil [Attract Women] - Bold Extra Strength Human Pheromones Formula by RawChemistry - 15mL Concentrate (Human Grade Pheromones to Attract Women),0,17391
2339,Does this uv lights the same uv light to be used for office plants?  uv light for plants? [SEP] RAVPower iPhone 6s Battery Case Slim 3000mAh Extended Battery Case for iPhone 6 / 6s (4.7 inch) with 2A Input Faster Recharge (White),0,18694
2340,Does it cast spells? [SEP] Galaxy S6 Battery Case Alpatronix BX410 3500mAh Slim External Protective Removable Rechargeable Portable Charging Case for Samsung Galaxy S6 Juice Bank Power Pack [Android OS 8.0+ (Oreo)] - Black,1,1903
2341,Does this game have a large day one download?  It’s does the cart playable without the day one download? [SEP] Sid Meier's Civilization VI - Nintendo Switch,1,18626
2342,Can it help virg*n ret*rds figure out whether their mexican housemate is possessed? [SEP] Winning Moves Games Classic Ouija,1,17418
2343,Is that watch tell date? [SEP] Rolex Women's 116576  Daytona Platinum  Diamond Bezel Diamond Pave Dial Watch,0,12160
2344,Are these unavailable due to demand or discontinuation? Both options make me sad for the world. [SEP] Haribo Sugar Free Gummy Bears 5LB Bag,0,16601
2345,How many bears were killed to make this? [SEP] 4D Master Gummi Bear Skeleton Anatomy Model Kit Clear,1,97
2346,Is it possible to ask for a specific color when ordering this product? [SEP] Protected Life Amulet(Color may vary),0,7867
2347,If they are seedless where did you get seeds? [SEP] Clementine Tree Orange Tree Certified 5 Seeds #3288 Item UPC#636134972915,1,1280
2348,"How do i access the battery for the ""micro laser pointer""? [SEP] Wenger 16999 Swiss Army Knife Giant",0,9144
2349,Seems unsafe in design to be cutting towards yourself the tree in the picture could easily snap and crush him in seconds is this tool osha certifed? [SEP] Bekhic 50ft Ultra Slim 2.2mm OD Toslink Optical Digital Audio Cable (50' | 15.2m),0,18225
2350,will the flood be part of the campain? [SEP] Halo 5: Guardians,1,14429
2351,Do I just put this in the washing machine and it cleans my clothes with the internet? [SEP] Amazon Tide Dash Button,1,9320
2352,Can you please get these in 4 and 4.5?  i have them from nordstrom but they stopped carrying ivanka.  love these shoes. have them in all colorsneedre [SEP] Ivanka Trump Women's Athyna Pump Black Leather 5 M US,0,11439
2353,Can this cure popeye [SEP] Fritz Mardel - QuickCure Ich Treatment - 4oz,1,6074
2354,How do I send pictures to friends? [SEP] Echo Look | Hands-Free Camera and Style Assistant with Alexa-includes Style Check to get a second opinion on your outfit,0,1951
2355,Do you think this game would have more story and cinematic scenes than mgsv? [SEP] Death Stranding - PlayStation 4,0,13080
2356,Do you ship to UAE? shipping information is not provided in product details? [SEP] BestBookStand Actto BST-09 Green 180 angle adjustable and Portable Reading Stand/Book stand Document Holder,0,19044
2357,So.. upon consuming these unicorn farts.. will I develop certain unicorn properties like horns or pooping glitter? [SEP] Hocus Pocus Labs Bucket of Unicorn Cotton Candy - Novelty Unicorn Gifts - Funny Birthday Gag Gift - For Women Men Kids Friends and Family,1,8687
2358,Wondering if it would get in the way of my arms and legs doing a variety of strokes not just the crawl. [SEP] New Wave Swim Buoy - Swim Safety Float and Drybag for Open Water Swimmers Triathletes Kayakers and Snorkelers Highly Visible Buoy Float for Safe Swim Training (PVC 15 Liter Yellow),0,1847
2359,can you close your fist? [SEP] LED Thanos Superhero Avengers Infinity Gold Gauntlet Glove Luminous Stones,0,11304
2360,Does this phone slay dragons? [SEP] Google Nexus 6P by Huawei - 32GB Aluminum 4G LTE - USA Warranty,1,9786
2361,where is this item located in? China or US? [SEP] Stretchable Tubular Skull Face Mask Harley Motorcycle Biker Seamless Neck Tube,0,10947
2362,Where is this product manufactured at? [SEP] Donald Trump Success After Shave for Men 3.4 oz,0,16625
2363,Is this thing even legal? [SEP] AudioQuest Diamond 16m (52.49 feet) Braided HDMI Cable,1,13467
2364,Why would I flip my pizza? [SEP] NuWave Supreme Pizza Kit,1,11689
2365,What age do you have too be [SEP] Balai Fidget Spinner Toy Glow in the Dark Hand Spinner Fluorescence Stress Reducer Relieve Anxiety and Boredom,1,8898
2366,Is this for 4 packs of 9? [SEP] Charmin Ultra Gentle Toilet Paper 36 Mega Rolls,0,5086
2367,Can it be left outside in all weather? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,682
2368,Compare this versus the fiberglass pole in fiberglass frame version [SEP] California Umbrella 9' Round Aluminum Pole Fiberglass Rib Market Umbrella Crank Lift Collar Tilt Bronze Pole Sunbrella Linen Sesame,0,9356
2369,Would this item aid me in my conquest for world domination? [SEP] Lubber Horse Head Latex Toy Animal Head Mask for Halloween Costume,1,5371
2370,Is there mercury or lead in these? [SEP] ATS fidget toy Metallic color American Hand Spinner best metal ultra fast metal Spinner High Speed Brasshand spinners best quality Toys Stress and Anxiety Relief Toy,0,7325
2371,Has anyone tried one of these with their autistic child?  My son has autism and tends to run when out in public. [SEP] Toddler Leash & Harness for Child Safety - Keep Kids & Babies Close - Padded Shoulder Straps for Children's Comfort - Fits Toddlers w/ Chest Size 14-25 Inches - Kid Keeper by Mommy's Helper (Blue),1,10686
2372,As a tmnt who battles samurai daily would this be an effective weapon of choice against the evil splinter and his foot clan? [SEP] Chef's Innovation Rolling Knife Circular Kitchen Cutter Cutting Meat Vegetables Salad and Pizza Green,1,5530
2373,Does Jesus approve of this? [SEP] Generic Anime Was A Mistake White,1,14634
2374,1st of all why is it $400 dollars more expensive than normally and why are you called mnv ventures? [SEP] NVIDIA GeForce Titan X Pascal 12GB GDDR5X (900-1G611-2500-000),0,10870
2375,Does this item come with the blonde or not? [SEP] Relaxman Relaxation Capsule,1,11347
2376,is handle included? [SEP] 1 X Lot Of 2 Replacement Mop Micro Head Refill Hurricane For 360° Spin Magic Mop,0,11167
2377,No scoop was provided so what is the measurement of a scoop? [SEP] Isopure Zero Carb Protein Powder 100% Whey Protein Isolate Keto Friendly Flavor: Creamy Vanilla 3 lb,0,11248
2378,"When is it's birthday? [SEP] Ty Beanie Boo Kiki cat medium 13"" Ty Beanie Boo Kiki cat medium 13""",1,10057
2379,I want to grow an extra toe finger or possibly nipple how many do I need to order? [SEP] Uranium Ore,1,18259
2380,Is there a rounded version instead of straight lines [SEP] Mens Goatee Shaving Template | Create a Perfectly Shaped Goatee Every Time | Adjustable | Reduces Shaving Time | Shape Van Dyke Goatee and Circle Beard by GoateeSaver (Version 1.1),0,6923
2381,Do I have to use the iron ? [SEP] Blonde Botox Expert Purple Hair Treatment 33.8 fl.oz - Best for Blonde Hair - Anti-Brass Eliminate Yellows Toning Effect - Promotes the Smoothing of Hair - Adding Softness and Amazing Gloss,0,14106
2382,Will this help me get famous on Instagram? [SEP] Fragrance Free Beard Oil & Leave In Conditioner 100% Pure Natural for Groomed Beards Mustaches and Moisturized Skin 1 oz by Ranger Grooming Co by Leven Rose (Beard Oil),1,4111
2383,Is the one for 13 the same or no? [SEP] WWE Championship Replica Title Belt (2014),0,7282
2384,Will this item help me in my effort to rid Gotham of criminals? [SEP] Outdoor Multifunctional Stainless Steel Survival Magnetic Folding Rock Climbing Grappling Hook Mountaineering Claw Gravity Carabiner Multifunctional Tactical Tool,1,7169
2385,I'm so confused who is Chris and why is he living inside of Curry? [SEP] Stephen Curry Quote Wall Decals/Basketball Wall Decals/Sports NBA Basketball Players Inspirational Wall Art Decal Quotes: Premium Quality Quote Decal. A Wall Decal Stickers Made In USA - BLACK,1,17672
2386,I see lots of pictures of cats and the mouse pad. Is it compatible with dogs? [SEP] SteelSeries QcK Gaming Surface - Medium Cloth - Best Selling Mouse Pad of All Time - Optimized For Gaming Sensors,1,17991
2387,How do you keep all the women away when wearing it? [SEP] Men's 18K Gold Rolex Yachtmaster II Model # 116688,1,14748
2388,"cell is in black color is dual sim ?? [SEP] Samsung Galaxy S5 Mini G800H Unlocked Cellphone International Version 16GB Black
",0,9626
2389,Can I get it in hot pink? Lol [SEP] 2016 Santa's Sleigh,0,7110
2390,Does this support Android apps officially? [SEP] ASUS C302CA-DHM4 Chromebook Flip 12.5-inch Touchscreen Convertible Chromebook Intel Core m3 4GB RAM 64GB Flash Storage All-Metal Body USB Type C Corning Gorilla Glass Chrome OS,0,1066
2391,does it poop or pee [SEP] DreamRunner Lifelike Reborn Baby Dolls Silicone Full Body Boy Anatomically Correct Newborn Baby Dll23-Inch 55cmWashable Could Take Bath,1,13444
2392,Does this figure include her deleted e-mails? [SEP] Funko Pop! The Vote - Hillary Clinton Vinyl Figure,1,10907
2393,Is the bottom of the container jar flat [SEP] Houseables 3 Gram Jar 3 ML Jar 50 pcs BPA Free Cosmetic Sample Empty Container Plastic Round Pot Black Screw Cap Lid Small Tiny 3g Bottle for Make Up Eye Shadow Nails Powder Paint Jewelry,0,6183
2394,Can Adams Quitclaim Deed Form be used in Tennessee? [SEP] Adams Quitclaim Deed Forms and Instructions (LF298),0,16407
2395,Back in stock [SEP] Rock City Threads USMC Marines Black Hoodie (2X-Large),0,530
2396,-Great for cereal ... How can you cut cereal with this device? And who cuts cereal? [SEP] Hutzler 571 Banana Slicer,1,7223
2397,Is the honey well ht900 powered by 110v ac? [SEP] Honeywell HT-900 TurboForce Air Circulator Fan Black,0,17407
2398,Does it have noise canceling features?  An entertainment system? Does it do anything besides lie there? [SEP] Relaxman Relaxation Capsule,0,9834
2399,Where is this hammock made? It says Brazilian style so was wondering. [SEP] Hammock Sky Brazilian Double Hammock - Two Person Bed for Backyard Porch Outdoor and Indoor Use - Soft Woven Cotton Fabric for Supreme Comfort (Orange & Yellow Stripes),0,12431
2400,Can these lights be used with a dimmer if they are too bright? [SEP] Brizled 100 LED Christmas Lights 33ft Christmas Lights Multi Color Connectable 120V UL Certified Christmas Tree Lights for Indoor Outdoor Xmas Party Home Patio Garden and Holiday Decorations,0,17833
2401,Does the gold case have the apple icon on the front? Is the brand name modish on the back? [SEP] MOSISO Plastic Hard Shell Case Cover Compatible MacBook 12 Inch Retina Display Model A1534 (Version 2017/2016/2015) Crystal Clear,0,18708
2402,Is this a bobble head? [SEP] Funko Pop Disney: Toy Story Buzz New Pose Action Figure,0,2704
2403,Will I be able to read people's minds? [SEP] Apple Watch Edition White Ceramic Case with Cloud Sport Band 42MM,1,2816
2404,what flavour is it and what colour is it because in the first picture it looks black but when its by the pool its blue so what is it? [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,0,3886
2405,Will owning this improve my overall quality of existence? [SEP] Funko POP! Disney: Big Hero 6-Fred Action Figure,1,14129
2406,is there any hardware to mount this to a wall? [SEP] Espresso Finish Wooden Cheval Bedroom Floor Mirror,0,11296
2407,You like jazz? [SEP] Bee by Dreamworks For Men. Eau De Toilette Spray 3.4-Ounces,1,4858
2408,Is it OK to drink milk with bacon if I am Jewish? [SEP] Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,1,17830
2409,in real life can the husty species be transgender question [SEP] Paw Patrol Everest's Rescue Snowmobile Vehicle and Figure,1,10912
2410,Does this use whey protein [SEP] Quest Nutrition Protein Powder Vanilla Milkshake High Protein Low Carb Gluten Free Soy Free 2lb Tub Packaging May Vary,1,9682
2411,Is the blade sharp? [SEP] Zombie Hunter Blood Splatter Samurai Sword NEW,0,10104
2412,$40 for a piece of plastic? Does it jump out of the box and mount itself? lmfao [SEP] Wall Mount for Sonos Playbar Sound Bar  - Easy to install Speaker Wallmount Kit,1,7657
2413,Will it turn my turtles into crime fighting ninjas? [SEP] Uranium Ore,1,2465
2414,What is a good leather padfolio to carry this around in? i was thinking of the royce leather deluxe writing pad portfolio - will it fit? [SEP] Rocketbook Wave Smart Notebook - Standard,0,742
2415,When can i get this item at Seattle. I'm planning to travel there that time i want to pick this up at my Hotel. [SEP] AWS DeepLens - Deep learning enabled video camera for developers,0,15747
2416,Do they come to life like in the movie [SEP] Small Soldiers : Archer Action Figure,1,18766
2417,Do you understand that This product is objectionable! [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,668
2418,Will this make my bottom glow blue? And will that make me more attractive to women? [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,1,2780
2419,If you're born again then you're born twice right?  So why isn't it 2(Born) instead of (Born)^2? [SEP] #010 Born Again Christian Bumper Sticker/Vinyl Decal,1,13190
2420,Can I eat these? [SEP] Tide PODS 4 in 1 HE Turbo Laundry Detergent Pacs Botanical Rain Scent 61 Count Tub (Packaging May Vary),1,5144
2421,"Would large dinosaurs stand fairly well on top of this rug if in top of carpet? [SEP] JACKSON Kid Rug Carpet Playmat for Toy Cars and TrainHuge Large 52""x 74"" Play Area Rug with Rubber BackingKids Race Track Rug for ToddlersBabyand Children Playing and Learning",1,10519
2422,Do you think the material will support skydive with? I'll be falling about 120 to 140 m/h. [SEP] Rubie's Adult Jurassic World T-Rex Inflatable Costume,1,9529
2423,Are these made with love? Asking for a friend [SEP] 50 x 60 Inch Ultra Soft Fleece Throw Blanket Wholesale Case Pack 24,1,3841
2424,Should I play this with my pants on or off? [SEP] Red Dead Redemption 2 - PlayStation 4,1,910
2425,Does this hat make your IQ drop? [SEP] Trump 2016 President Campaign Trucker Unisex Adult-one size Hat Cap Multi,1,9860
2426,Does the man using the light come with it? [SEP] Philips HF3431/60 GoLite BLU Energy Light,1,12452
2427,Will this case fit the regular htc one or does anyone know of another case that will maybe the m7 or m8? [SEP] HTC One M9 Case Maxboost [Vibrance Series] Protective Soft-Interior Scratch Protection with Vibrant Trendy Color Slider Style for HTC One M9 - Turquoise/Champagne Gold,0,6778
2428,Will this kayak save my marriage? [SEP] Intex Explorer K2 Kayak 2-Person Inflatable Kayak Set with Aluminum Oars and High Output Air Pump,1,16020
2429,You have 5 questions and answers... the first says no hat included. the last q and a ssys yes there is a hat included. which is it ? [SEP] Leg Avenue Men's 2 Piece Military General Costume Black Medium/Large,0,11461
2430,"how long is the blade [SEP] 27"" Full Tang Black Blade Fantasy Ninja Sword w/ Sheath",0,7874
2431,Will this cause me to be ridiculed as a real life David S Pumpkins? My brother said a lot of people using this are being labeled as such. [SEP] Swanson Pumpkin Seed Oil Brain Health Cardiovascular Support High Bioavailable Essential Fatty Acids (EFAs) Combination Herbal Supplement 1000 mg 100 Softgel Capsules,1,2697
2432,How sharp is the blade? Will it cut my eyes if I look at it? [SEP] Imarku Pro Kitchen 8 Inch Chef's Knife High Carbon Stainless Steel Sharp Gyutou Knives Ergonomic Equipment,1,3761
2433,Can it run minesweeper at 3 fps? [SEP] NVIDIA GeForce Titan X Pascal 12GB GDDR5X (900-1G611-2500-000),0,11972
2434,Do you know when this TV will be back in stock? I will be getting some money from my house and I want to watch some soap operas! [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,0,14990
2435,Does this work with the otterbox defender case? [SEP] Pabrito0809,0,18978
2436,Many different answers about whether it speaks or not.  does it?  i would think so because our easter ~1999 furby spoke so much - removed battery! [SEP] Star Wars Furbacca,1,4994
2437,Will this help me become like rock lee? [SEP] A2ZCARE Ankle Weight/Wrist Weight Set with Neoprene Padding for Soft Comfortable Feel (Green (2 lbs Pair)),1,14989
2438,Does the girl come with it? [SEP] Smiffys Women's Hawaiian Seashell Bra White One Size 20258,1,2591
2439,can i get a refund i bought this for 12 dollars and it didnt fir then it went down in price! can i get my 12 dollars back!?!?!!!!? [SEP] Deluxe Novelty Latex Rubber Creepy Funny Yellow Duck Head Mask Halloween Party Costume Decorations,0,4367
2440,Does it hurt? [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,1,3984
2441,Are you able to swap out the switches when they wear down? How hard is it to replace them? [SEP] Mechanical Keyboard with Programmable Macro 16.8 Million RGB Backlit Mechanical Gaming Keyboard with Blue Switches 14 LED Backlit Modes 104 Anti-Ghost Keys Aluminum Plate Non-Fading UV Coating,0,7659
2442,Is there an aftermarket warranty available? [SEP] Segway miniPRO | Smart Self Balancing Personal Transporter with Mobile App Control (Black),0,10393
2443,does it brand new [SEP] 10.6'' Inch E-passion Unlocked Smart Phone +Tablet='' Phablet'' Android 4.4 Kitkat GsmWcdma Tablet Phone - Unlocked Dual Sim CardQuad Core- At&t CricketStraight Talk T-MobileH20Net10 3g Phone Tablet 2G Ram 32G Rom[Free Leather Case],0,503
2444,I need to replace my Illudium Q-36 Explosive Space Modulator. Would this be a compatible alternative? [SEP] Uranium Ore,0,7635
2445,Why is my shipment taking a month and a half and there is no tracking information for it? [SEP] 2 Boxes (6 Eggs) Surprise Chocolate JOY for BOY,0,16511
2446,How wide is this belt? [SEP] NeoProMedical Waist Trimmer Belt - Weight Loss Wrap - Stomach Fat Burner - Low Back and Lumbar Support with Sauna Suit Effect - Best Abdominal Trainer,0,7641
2447,Can the wand do real magic [SEP] Fine Handcrafted Solid Wood Magic Wand for Witches and Wizards The Faithful Dark Brown,1,12175
2448,My net worth is only 275 billion dollars. How in the world can I afford this? [SEP] FORTINET | FC-10-03702-871-02-36 | FortiGate-3700DX Enterprise Protection (8x5 FortiCare Plus Application Control IPS AV Web Filtering Antispam FortiSandbox Cloud) 3 Year License,1,11398
2449,Are the heels high enough for when the oceans rise due to climate change? [SEP] Ivanka Trump Women's Janie Pump,1,6735
2450,Wow...reading the reviews say's only ONE THING. Rip off SCAM. I wanted to try this product But after reading the negative results...No thank you. [SEP] South Beach Skincare: All In One Anti-Aging Treatment 2.54 oz,0,579
2451,Will my house burn down? [SEP] Razor Hovertrax 2.0 Hoverboard Self-Balancing Smart Scooter - Black,1,1707
2452,"What's the real price??? [SEP] Egyptian Frog Goddess Heket Statue 3""H",0,9398
2453,"Does it 'shed' like the carpet kind? [SEP] PETMAKER Sisal Burlap Cat Scratching Post 28""",0,9980
2454,Is this product returnable? it had a rip on it when bought. [SEP] Huzi Infinity Pillow Grey - Use It As a Desk Pillow Neck Cushion Back Support or Noise-canceling Pillow,0,4014
2455,does Vaseline exprires? [SEP] Vaseline Petroleum Jelly Original 13 oz,0,10504
2456,I am unable to redeem my card? [SEP] Amazon.com Gift Card with GUND Holiday 2017 Teddy Bear - Limited Edition,0,7116
2457,"Is it strong enough to kill a zombie or will it break? [SEP] 27"" Full Tang Black Blade Fantasy Ninja Sword w/ Sheath",1,11426
2458,does HDMI bites pepole [SEP] AmazonBasics High-Speed HDMI Cable - 6.5 Feet (2 Meters) Supports Ethernet 3D 4K and Audio Return,1,2279
2459,Does a person come with this $395 purchase? And does that person provide warm milk and hum lullabies until I am asleep? [SEP] This Works Deep Sleep Bath Oil 100ml,1,4611
2460,Will this ever be available again? [SEP] Surge Citrus Soda Soft Drinks 16 fl oz 12 Pack,0,11840
2461,Is this a joke? A disgusting one at that? [SEP] Soylent Meal Replacement Drink Cafe Vanilla 14 oz Bottles 12 Pack (Packaging May Vary),0,4971
2462,Will this match my hammer and sickle flag? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,1910
2463,Does it have baggage fees? [SEP] Delta Airlines 12 Piece Playset,1,2321
2464,Does this help with clearing up skin?? [SEP] Nature's Answer Female Complex 90-Count800 mg,0,18926
2465,Will this sharpen (soft) make-up pencils? You know eyeliner lip liner et al? [SEP] Bostitch Metal Antimicrobial Manual Pencil Sharpener Black (MPS1-BLK),0,7360
2466,Is Joe Flacco an elite quarterback? [SEP] Nyko Miniboss - Wireless Controller with Built-In Rechargeable Battery for NES Classic Edition,1,16038
2467,Can this shield be used for Deus Velt? [SEP] Knight Templar Royal Crusader Shield Red Cross w/ Grid,1,17075
2468,I saw spy photos of the 2015 Hutzler Banana Slicer. Is that a flux capacitor on the side? [SEP] Hutzler 571 Banana Slicer,1,2234
2469,Is there one that has all the colors? [SEP] Brookstone Wireless Cat Ear Headphones Bluetooth Headset (Color Changing),0,14225
2470,What’s the purpose of this ring?  It has to do some wow factor if it’s that much money [SEP] Smart Ring Waterproof App Enabled Ring for iPhone iOS and All Android Windows NFC Mobile Phones,0,10799
2471,Are the 2 smg's fully automatic? [SEP] BBTac Airsoft Gun Package - Black Ops - Collection of Airsoft Guns - Powerful Spring Rifle Shotgun Two SMG Mini Pistols and BB Pellets Great for Starter Pack Game Play,0,1463
