id,bert_sentence,t5_sentence,target,label
7092,So you mean to say that I was supposed to be using protection this entire time? [SEP] Benran Outdoor Travel Cute Banana Protector Storage Box (Pink Green Yellow Pack of 3),So you mean to say that I was supposed to be using protection this entire time? </s> Benran Outdoor Travel Cute Banana Protector Storage Box (Pink Green Yellow Pack of 3),funny,1
11060,Is it 2-ply? How many sheets per roll?? [SEP] Juvale 4-Rolls President Donald Trump Print Gag Gift Novelty Toilet Paper,Is it 2-ply? How many sheets per roll?? </s> Juvale 4-Rolls President Donald Trump Print Gag Gift Novelty Toilet Paper,not funny,0
17841,Why is this $1000? [SEP] Generic Anime Was A Mistake White,Why is this $1000? </s> Generic Anime Was A Mistake White,not funny,0
16031,If the phone falls can the liquid from the case somehow go inside and damage the phone? [SEP] 3d Red Wine Glass Transparent Hard Case Cover Shell for Iphone 6 (4.7 Inch) + Screen Protection Film Guard,If the phone falls can the liquid from the case somehow go inside and damage the phone? </s> 3d Red Wine Glass Transparent Hard Case Cover Shell for Iphone 6 (4.7 Inch) + Screen Protection Film Guard,not funny,0
4299,Does this smell at all like Teen Spirit? [SEP] Elizabeth & James Nirvana Black Eau De Parfum Spray,Does this smell at all like Teen Spirit? </s> Elizabeth & James Nirvana Black Eau De Parfum Spray,funny,1
12147,I'm not a gamer at all but am looking for something that is *really* fast with MS office and movie watching.  Is this the one? [SEP] Alienware ALW14-3437sLV 14-Inch Laptop (2.5 GHz Intel Core i5-4200M Processor 8GB DDR3L 1TB HDD 80GB SSD Windows 7 Home Premium) [Discontinued By Manufacturer],I'm not a gamer at all but am looking for something that is *really* fast with MS office and movie watching.  Is this the one? </s> Alienware ALW14-3437sLV 14-Inch Laptop (2.5 GHz Intel Core i5-4200M Processor 8GB DDR3L 1TB HDD 80GB SSD Windows 7 Home Premium) [Discontinued By Manufacturer],not funny,0
12653,can this be used while on anti depressants and anti anxiety medications? [SEP] 6oz All Natural PS1000 Plan with soft cover booklet & 2oz liquid B-Complex supplement- Platinum Package-Diet protocol designed to achieve weight loss goals & increases the energy-Lose 40lbs or more,can this be used while on anti depressants and anti anxiety medications? </s> 6oz All Natural PS1000 Plan with soft cover booklet & 2oz liquid B-Complex supplement- Platinum Package-Diet protocol designed to achieve weight loss goals & increases the energy-Lose 40lbs or more,not funny,0
37,If I play it once will I get possessed [SEP] Winning Moves Games Classic Ouija,If I play it once will I get possessed </s> Winning Moves Games Classic Ouija,funny,1
14988,how do i get the handle on the sword? it came separate from the sword and i've already scratched the wood trying to get it on. [SEP] Ace Martial Arts Supply Kendo Wooden Bokken Practice Samurai Katana Sword 40-Inch,how do i get the handle on the sword? it came separate from the sword and i've already scratched the wood trying to get it on. </s> Ace Martial Arts Supply Kendo Wooden Bokken Practice Samurai Katana Sword 40-Inch,not funny,0
15754,Could you please tell me what do you mean used? Thank you [SEP] Meguiar's G55012 Classic Wash & Wax Kit,Could you please tell me what do you mean used? Thank you </s> Meguiar's G55012 Classic Wash & Wax Kit,not funny,0
11137,Is the Unobtanium Synthesizer included in this one or do I need to look elsewhere? [SEP] Wenger 16999 Swiss Army Knife Giant,Is the Unobtanium Synthesizer included in this one or do I need to look elsewhere? </s> Wenger 16999 Swiss Army Knife Giant,not funny,0
3188,How would this thing handle against a zombie [SEP] M48 Cyclone Tri-Edged Spiraling Dagger Knife With Custom Vortec Sheath,How would this thing handle against a zombie </s> M48 Cyclone Tri-Edged Spiraling Dagger Knife With Custom Vortec Sheath,funny,1
10068,Is this Made in the USA? Is it a Koch Brothers product? Is it an Open Carry product? [SEP] Uranium Ore,Is this Made in the USA? Is it a Koch Brothers product? Is it an Open Carry product? </s> Uranium Ore,not funny,0
16700,I'm 5'2 and 105lbs would a small be good for me? I don't want it to wrap around but just to look natural and cover my butt. [SEP] Fanala Summer Women Floral Chiffon Kimono Cardigan Robe Jacket Blouse Tops,I'm 5'2 and 105lbs would a small be good for me? I don't want it to wrap around but just to look natural and cover my butt. </s> Fanala Summer Women Floral Chiffon Kimono Cardigan Robe Jacket Blouse Tops,not funny,0
13469,Is there anything to strap the quiver to your back? [SEP] Mtxc Overwatch Cosplay Prop Hanzo Bow & Arrows & Quiver Blue,Is there anything to strap the quiver to your back? </s> Mtxc Overwatch Cosplay Prop Hanzo Bow & Arrows & Quiver Blue,not funny,0
15170,What is the shield made from? [SEP] Marvel Legends Captain America Shield (Amazon Exclusive),What is the shield made from? </s> Marvel Legends Captain America Shield (Amazon Exclusive),not funny,0
12166,My Executioner Pro gave up after 1 year of use. I think the kids fried the transformer/electronics. Does anyone know where to get replacement parts? [SEP] Sourcing4U Limited The Executioner PRO Fly Swat Wasp Bug Mosquito Swatter Zapper,My Executioner Pro gave up after 1 year of use. I think the kids fried the transformer/electronics. Does anyone know where to get replacement parts? </s> Sourcing4U Limited The Executioner PRO Fly Swat Wasp Bug Mosquito Swatter Zapper,not funny,0
13544,Where is it made? [SEP] PLAN P2 PROMOTIONS Donald Trump Bobblehead Make America Great Again (Discontinued by manufacturer),Where is it made? </s> PLAN P2 PROMOTIONS Donald Trump Bobblehead Make America Great Again (Discontinued by manufacturer),not funny,0
12251,will a Stag bottle from Trinidad fit in this? [SEP] Parateck Stainless Steel Beer Bottle Holder for 12oz Tall Skinny Bottle with Cooler Bottle Opener 12 oz (1),will a Stag bottle from Trinidad fit in this? </s> Parateck Stainless Steel Beer Bottle Holder for 12oz Tall Skinny Bottle with Cooler Bottle Opener 12 oz (1),not funny,0
16750,could you use it to turbocharger a small engine [SEP] Maycom Creative Spinning New Turbo Turbocharger Keychain Key Chain Ring Keyring Keyfob (Gunmetal Black),could you use it to turbocharger a small engine </s> Maycom Creative Spinning New Turbo Turbocharger Keychain Key Chain Ring Keyring Keyfob (Gunmetal Black),not funny,0
11730,Does the tank top look like the picture? [SEP] Astylish Women's Summer Sexy V Neck Casual Sleeveless Cami Tank Tops,Does the tank top look like the picture? </s> Astylish Women's Summer Sexy V Neck Casual Sleeveless Cami Tank Tops,not funny,0
7087,Do i have to give up on life before i can wear these? [SEP] Crocs Unisex Classic Clogs Black 12D,Do i have to give up on life before i can wear these? </s> Crocs Unisex Classic Clogs Black 12D,funny,1
13873,"How long does it stretch [SEP] 27"" Full Tang Black Blade Fantasy Ninja Sword w/ Sheath","How long does it stretch </s> 27"" Full Tang Black Blade Fantasy Ninja Sword w/ Sheath",not funny,0
18723,how wide does this open? [SEP] Wide-opening Jaw Deluxe Large Nail Clipper Stainless Steel Sharp Sturdy Toenail Clippers for Thick Nails,how wide does this open? </s> Wide-opening Jaw Deluxe Large Nail Clipper Stainless Steel Sharp Sturdy Toenail Clippers for Thick Nails,not funny,0
9484,What does the arrows mean when they pop up? [SEP] Hasbro Gaming Trouble Game: Star Wars Edition,What does the arrows mean when they pop up? </s> Hasbro Gaming Trouble Game: Star Wars Edition,funny,1
18663,How durable is the tip? If I stabbed a tree and pried it from side to side would it snap? [SEP] KA-BAR 7503 Jarosz Turok/Ultramid Handle with Celcon Sheath,How durable is the tip? If I stabbed a tree and pried it from side to side would it snap? </s> KA-BAR 7503 Jarosz Turok/Ultramid Handle with Celcon Sheath,not funny,0
11462,Are these actually made of metal? [SEP] Chessex Polyhedral 7-Die Gemini Dice Set - Blue-Steel with White CHX-26423,Are these actually made of metal? </s> Chessex Polyhedral 7-Die Gemini Dice Set - Blue-Steel with White CHX-26423,not funny,0
8552,Will Alexa rise up and destroy humanity? [SEP] Certified Refurbished Echo Dot (2nd Generation) - Black,Will Alexa rise up and destroy humanity? </s> Certified Refurbished Echo Dot (2nd Generation) - Black,funny,1
4628,Will this turn me into a Super Saiyan? [SEP] VINTAGE BLAST Pre Workout - First Two-Stage Pre-Workout Supplement - Non-Habit-Forming Lasting Energy & Endurance Nitric Oxide Booster - Natural Flavors & Sweeteners - Blueberry Lemonade - 306 Grams,Will this turn me into a Super Saiyan? </s> VINTAGE BLAST Pre Workout - First Two-Stage Pre-Workout Supplement - Non-Habit-Forming Lasting Energy & Endurance Nitric Oxide Booster - Natural Flavors & Sweeteners - Blueberry Lemonade - 306 Grams,funny,1
18320,Is the moon supposed to glow when is is charging? I tried and it turned red but it no longer lights up at all when it's plugged in or unplugged? [SEP] 3D Printing Moon Lamp Christmas Decorations for Home Luminaria USB Touch Lamp Night Light Led bedside lamp Brightness Two Color Change Bedside Lamps (10cm),Is the moon supposed to glow when is is charging? I tried and it turned red but it no longer lights up at all when it's plugged in or unplugged? </s> 3D Printing Moon Lamp Christmas Decorations for Home Luminaria USB Touch Lamp Night Light Led bedside lamp Brightness Two Color Change Bedside Lamps (10cm),not funny,0
8727,How will this particular crossbow fare when the zombies come? Looking for a cheaper option that will still do well against the horde. Any suggestions? [SEP] Ace Martial Arts Supply Cobra System Self Cocking Pistol Tactical Crossbow 80-Pound (3 arrows),How will this particular crossbow fare when the zombies come? Looking for a cheaper option that will still do well against the horde. Any suggestions? </s> Ace Martial Arts Supply Cobra System Self Cocking Pistol Tactical Crossbow 80-Pound (3 arrows),funny,1
10894,What makes this slicer (the 571) better than slicers 1 through 570? [SEP] Hutzler 571 Banana Slicer,What makes this slicer (the 571) better than slicers 1 through 570? </s> Hutzler 571 Banana Slicer,not funny,0
7281,Did Paul Bunyan ever use this beard oil? [SEP] Beard Oil by Mountaineer Brand WV Timber Scented with Cedarwood and Fir Needle Conditioning Oil 2 oz bottle,Did Paul Bunyan ever use this beard oil? </s> Beard Oil by Mountaineer Brand WV Timber Scented with Cedarwood and Fir Needle Conditioning Oil 2 oz bottle,funny,1
13011,What is the Best Used by date on these? [SEP] Spam Classic 12 Ounce Can (Pack of 6),What is the Best Used by date on these? </s> Spam Classic 12 Ounce Can (Pack of 6),not funny,0
13520,Can I use this device to talk to two bluetooth devices at the same time? [SEP] Kinivo BTD-400 Bluetooth 4.0 Low Energy USB Adapter - for Windows 10/8.1/8 / Windows 7 / Vista Raspberry Pi Linux,Can I use this device to talk to two bluetooth devices at the same time? </s> Kinivo BTD-400 Bluetooth 4.0 Low Energy USB Adapter - for Windows 10/8.1/8 / Windows 7 / Vista Raspberry Pi Linux,not funny,0
6470,Will you look like somebody from the early 90's like Kurt Cobain with this [SEP] NEW Quad-band Classic Vintage Retro Touch Screen Brick Phone Dual SIM Dual Standby GSM850/900/1800/1900Mhz Mobile Cell Phone 16800Mah battery (Gold),Will you look like somebody from the early 90's like Kurt Cobain with this </s> NEW Quad-band Classic Vintage Retro Touch Screen Brick Phone Dual SIM Dual Standby GSM850/900/1800/1900Mhz Mobile Cell Phone 16800Mah battery (Gold),funny,1
914,Will this actually crack nuts? [SEP] Jeco Inc. 24 Inch Red Nutcracker Drummer Soldier,Will this actually crack nuts? </s> Jeco Inc. 24 Inch Red Nutcracker Drummer Soldier,funny,1
18256,Can I download apps like netflix? [SEP] Apple iPod Touch 64GB Space Gray (6th Generation),Can I download apps like netflix? </s> Apple iPod Touch 64GB Space Gray (6th Generation),not funny,0
6753,Will this prevent me from getting the woman of my dream? [SEP] UBERSCUUTER The Uber Scuuter Plus - The Electric Foldable Bike (White),Will this prevent me from getting the woman of my dream? </s> UBERSCUUTER The Uber Scuuter Plus - The Electric Foldable Bike (White),funny,1
15991,"What is this made from?  Particle board cardboard or..? [SEP] MidWest ""The Original"" Curious Cat Cube Cat House / Cat Condo in Brown Faux Suede & Synthetic Sheepskin","What is this made from?  Particle board cardboard or..? </s> MidWest ""The Original"" Curious Cat Cube Cat House / Cat Condo in Brown Faux Suede & Synthetic Sheepskin",not funny,0
17484,How much square footage does this cover? [SEP] Ultrasonic Pest Repeller by Finita Pesto - SAFE for Children and Pets - Quickly eliminates flies cockroaches spiders fleas mice rats and other pests.,How much square footage does this cover? </s> Ultrasonic Pest Repeller by Finita Pesto - SAFE for Children and Pets - Quickly eliminates flies cockroaches spiders fleas mice rats and other pests.,not funny,0
11318,Will this be overpriced and unfindable? [SEP] Super NES Classic,Will this be overpriced and unfindable? </s> Super NES Classic,not funny,0
3533,What happens if my cat eats the Chia hair? [SEP] Chia Pet Donald Trump Decorative Pottery Planter Freedom of Choice Easy to Do and Fun to Grow Novelty Gift Perfect for Any Occasion,What happens if my cat eats the Chia hair? </s> Chia Pet Donald Trump Decorative Pottery Planter Freedom of Choice Easy to Do and Fun to Grow Novelty Gift Perfect for Any Occasion,funny,1
8070,Can you summon shenron [SEP] DragonBall New Z Stars Crystal Glass Ball 7pcs with Gift Box Large 76MM in Diameter,Can you summon shenron </s> DragonBall New Z Stars Crystal Glass Ball 7pcs with Gift Box Large 76MM in Diameter,funny,1
8955,Can you have phone on your coffee [SEP] Ninja Coffee Maker for Hot/Iced Coffee with 4 Brew Sizes Programmable Auto-iQ Milk Frother 43oz Stainless Carafe Tumbler and 100 Recipes (CF085Z),Can you have phone on your coffee </s> Ninja Coffee Maker for Hot/Iced Coffee with 4 Brew Sizes Programmable Auto-iQ Milk Frother 43oz Stainless Carafe Tumbler and 100 Recipes (CF085Z),funny,1
18238,are both prongs the same - ie not polarized [SEP] CyberPower MP1043WW Grounding Adapter 2-Pack,are both prongs the same - ie not polarized </s> CyberPower MP1043WW Grounding Adapter 2-Pack,not funny,0
17344,does it shoot 4.5mm [SEP] Daisy MFG Model 10 Air Rifle,does it shoot 4.5mm </s> Daisy MFG Model 10 Air Rifle,not funny,0
3171,Should I play this with my pants on or off? [SEP] Red Dead Redemption 2 - PlayStation 4,Should I play this with my pants on or off? </s> Red Dead Redemption 2 - PlayStation 4,funny,1
17522,about how thick are these? The same as a poker chip or thinner? [SEP] IFfree 84 Pack Double Dragon Chinese Good Luck CoinsShui I-ching CoinsMixed 5 Differern Chinese Dynasty Time CoinA Big ValueSpecial gift&#xFF08;7 Dozen&#xFF09;,about how thick are these? The same as a poker chip or thinner? </s> IFfree 84 Pack Double Dragon Chinese Good Luck CoinsShui I-ching CoinsMixed 5 Differern Chinese Dynasty Time CoinA Big ValueSpecial gift&#xFF08;7 Dozen&#xFF09;,not funny,0
275,Can this replace my wife? [SEP] Echo Show - 1st Generation Black,Can this replace my wife? </s> Echo Show - 1st Generation Black,funny,1
1918,does HDMI bites pepole [SEP] AmazonBasics High-Speed HDMI Cable - 6.5 Feet (2 Meters) Supports Ethernet 3D 4K and Audio Return,does HDMI bites pepole </s> AmazonBasics High-Speed HDMI Cable - 6.5 Feet (2 Meters) Supports Ethernet 3D 4K and Audio Return,funny,1
1530,How much are the ants to order? Since we live in Michigan does that mean no shipping till spring? [SEP] Amazing Ant Habitat W/ LED Light. Enjoy A Magnificent Habitat. Great For Kids & Adults. Evviva Ant Ecosystem W/ Enhanced Blue Gel. Educational & Learning Science Kit. Live Harvester Ants Not Included.,How much are the ants to order? Since we live in Michigan does that mean no shipping till spring? </s> Amazing Ant Habitat W/ LED Light. Enjoy A Magnificent Habitat. Great For Kids & Adults. Evviva Ant Ecosystem W/ Enhanced Blue Gel. Educational & Learning Science Kit. Live Harvester Ants Not Included.,funny,1
3624,Will these help me to meet girls? [SEP] QMET Pocket Protector Classic Transparent 12 Pack,Will these help me to meet girls? </s> QMET Pocket Protector Classic Transparent 12 Pack,funny,1
16769,When will this be back in stock? [SEP] Transformers Combiner Wars Blast Off and Megatronus Prime Master,When will this be back in stock? </s> Transformers Combiner Wars Blast Off and Megatronus Prime Master,not funny,0
11994,Why is it so expensive? It's just a watch.. [SEP] AUDEMARS PIGUET ROYAL OAK TOURBILLON 41 EXTRA THIN ROSE GOLD WATCH 26510OR.OO.1220OR.01,Why is it so expensive? It's just a watch.. </s> AUDEMARS PIGUET ROYAL OAK TOURBILLON 41 EXTRA THIN ROSE GOLD WATCH 26510OR.OO.1220OR.01,not funny,0
10778,Can I use this on chorizos? [SEP] Hutzler 571 Banana Slicer,Can I use this on chorizos? </s> Hutzler 571 Banana Slicer,not funny,0
4403,Can you invent something which cleans up the pollution which this thing made? [SEP] The NoPhone Original Cell Phone,Can you invent something which cleans up the pollution which this thing made? </s> The NoPhone Original Cell Phone,funny,1
9337,Does it actually morph you into a power ranger? [SEP] Power Rangers Mighty Morphin Legacy Edition Morpher,Does it actually morph you into a power ranger? </s> Power Rangers Mighty Morphin Legacy Edition Morpher,funny,1
6515,How salty are the people in League of Legends? [SEP] League of Legends [Download],How salty are the people in League of Legends? </s> League of Legends [Download],funny,1
2654,Does this product work on demons? [SEP] Jordan River Holy Water Holy Sepulchre Jerusalem - 300ml by Bethlehem Gifts TM,Does this product work on demons? </s> Jordan River Holy Water Holy Sepulchre Jerusalem - 300ml by Bethlehem Gifts TM,funny,1
2449,Where is the house it comes with? [SEP] AUDEMARS PIGUET ROYAL OAK TOURBILLON 41 EXTRA THIN ROSE GOLD WATCH 26510OR.OO.1220OR.01,Where is the house it comes with? </s> AUDEMARS PIGUET ROYAL OAK TOURBILLON 41 EXTRA THIN ROSE GOLD WATCH 26510OR.OO.1220OR.01,funny,1
4484,"Does the chocolate taste good.... lol [SEP] Palmers Coal Chocolate Stocking Stuffers
Net Wt 3.4 oz(96g)","Does the chocolate taste good.... lol </s> Palmers Coal Chocolate Stocking Stuffers
Net Wt 3.4 oz(96g)",funny,1
15396,"What is ""G-d"" in the description? [SEP] My Daily Styles Nickel Silver-Tone Classic Mezuzah Case with Multicolor CZ 6""","What is ""G-d"" in the description? </s> My Daily Styles Nickel Silver-Tone Classic Mezuzah Case with Multicolor CZ 6""",not funny,0
14394,What is the operating temp for this how does it work in the cold? [SEP] Umbrella Corporation Unicorn Lube for Weapon Systems Gun Oil (4oz.),What is the operating temp for this how does it work in the cold? </s> Umbrella Corporation Unicorn Lube for Weapon Systems Gun Oil (4oz.),not funny,0
3030,if i buy this can i automaticaly be crime detective? [SEP] LEDwholesalers 51-LED 395nm Ultra Violet Blacklight UV Flashlight 3xAA 7202UV395,if i buy this can i automaticaly be crime detective? </s> LEDwholesalers 51-LED 395nm Ultra Violet Blacklight UV Flashlight 3xAA 7202UV395,funny,1
6377,"Does the lady in the promotional pics have her face pierced? [SEP] Ice Pack Wrap - Reusable Flexible Gel Clay with Adjustable Strap | Hot & Cold Compress Therapy Pain Relief and First Aid Injuries - Best for all Joints & Muscles Knee Back Shoulder - Large 14"" x 8""","Does the lady in the promotional pics have her face pierced? </s> Ice Pack Wrap - Reusable Flexible Gel Clay with Adjustable Strap | Hot & Cold Compress Therapy Pain Relief and First Aid Injuries - Best for all Joints & Muscles Knee Back Shoulder - Large 14"" x 8""",funny,1
6311,Can this bacon be eaten on days other than Sunday as well? [SEP] Applegate Organic Uncured Sunday Bacon 8oz,Can this bacon be eaten on days other than Sunday as well? </s> Applegate Organic Uncured Sunday Bacon 8oz,funny,1
11082,can it be put on a flag polle [SEP] Confederate Rebel Flag 3ft x 5ft Printed Polyester,can it be put on a flag polle </s> Confederate Rebel Flag 3ft x 5ft Printed Polyester,not funny,0
989,Unicorn canned meat comes with free tickets to the democratic national convension(dnc). [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,Unicorn canned meat comes with free tickets to the democratic national convension(dnc). </s> ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,funny,1
14786,can i connect this to my dvd player to watch movies? [SEP] PowerLead Mobile Theatre Video Glasses 52 Inch Virtual Screen,can i connect this to my dvd player to watch movies? </s> PowerLead Mobile Theatre Video Glasses 52 Inch Virtual Screen,not funny,0
6036,I am a man. If I accidentally wear these should I call an ambulance or just drive myself to the hospital? [SEP] Langsdom in Ear Earbud Stereo Bass Earphones with Remote Control & Microphone for iPhone iPad Samsung Android 4.0 MP3 & MP4 Players(M400 Gold),I am a man. If I accidentally wear these should I call an ambulance or just drive myself to the hospital? </s> Langsdom in Ear Earbud Stereo Bass Earphones with Remote Control & Microphone for iPhone iPad Samsung Android 4.0 MP3 & MP4 Players(M400 Gold),funny,1
3750,"Where does your ice cream come from? [SEP] Squatty Potty The Original Bathroom Toilet Stool 7"" height White","Where does your ice cream come from? </s> Squatty Potty The Original Bathroom Toilet Stool 7"" height White",funny,1
13496,Are there zippers or snaps? [SEP] Paws & Pals City Walk N Stride 4 Wheeler Pet Stroller for Dogs and Cats Scarlet Red,Are there zippers or snaps? </s> Paws & Pals City Walk N Stride 4 Wheeler Pet Stroller for Dogs and Cats Scarlet Red,not funny,0
7648,will it fly if i jump from a plane with it straped to my foot? [SEP] Mattel Back to the Future Hoverboard Prop Replica (does not fly),will it fly if i jump from a plane with it straped to my foot? </s> Mattel Back to the Future Hoverboard Prop Replica (does not fly),funny,1
12604,Once I become pregnant should I stop taking this tea? [SEP] Organic Preconception Fertility Tea - Herb Lore - 60 Cups Loose Leaf - Supports Hormone Balance Gentle Fertility Cleanse and Improved Fertility Naturally,Once I become pregnant should I stop taking this tea? </s> Organic Preconception Fertility Tea - Herb Lore - 60 Cups Loose Leaf - Supports Hormone Balance Gentle Fertility Cleanse and Improved Fertility Naturally,not funny,0
4579,Does it have any writing on thr bck lol? [SEP] Frogg Toggs Classic Pro Action Rain Jacket with Pockets Black Size Large,Does it have any writing on thr bck lol? </s> Frogg Toggs Classic Pro Action Rain Jacket with Pockets Black Size Large,funny,1
12282,Is this available in a snowflake design? [SEP] Yes There are More than Two Genders Shirt,Is this available in a snowflake design? </s> Yes There are More than Two Genders Shirt,not funny,0
18623,Why aren't the ingredients listed?  Is there silicone dimethicone or trimethicone?  I am allergic and would like to know before I purchase. [SEP] Skin Tight Body Boosting Bundle,Why aren't the ingredients listed?  Is there silicone dimethicone or trimethicone?  I am allergic and would like to know before I purchase. </s> Skin Tight Body Boosting Bundle,not funny,0
7393,do you find with this bag that instead of counting sheep to fall asleep you count deer? [SEP] Coleman Autumn Trails 30 Degree Sleeping BagBig and Tall Brown and Deer print,do you find with this bag that instead of counting sheep to fall asleep you count deer? </s> Coleman Autumn Trails 30 Degree Sleeping BagBig and Tall Brown and Deer print,funny,1
35,can spirit predict the future? [SEP] Winning Moves Games Classic Ouija,can spirit predict the future? </s> Winning Moves Games Classic Ouija,funny,1
15153,Have these balls been stored in an air tight bag?  They go stale lose their bounce if they are left out in the air too long (I mean weeks not hours) [SEP] Ethical Sponge Soccer Balls Cat Toy 4-Pack,Have these balls been stored in an air tight bag?  They go stale lose their bounce if they are left out in the air too long (I mean weeks not hours) </s> Ethical Sponge Soccer Balls Cat Toy 4-Pack,not funny,0
17016,would i be able to add heavier weights over time like instead of 20 1 lb weights. something like 20 2 or 3 pound weights? for a higher total weight [SEP] CAP Barbell (HHWV-CB020C) Adjustable Weighted Vest 20-Pound,would i be able to add heavier weights over time like instead of 20 1 lb weights. something like 20 2 or 3 pound weights? for a higher total weight </s> CAP Barbell (HHWV-CB020C) Adjustable Weighted Vest 20-Pound,not funny,0
6164,Does cheetah print turn your gf or spouse into a leopard more? [SEP] CozyPhones Sleep Headphones with Travel Bag - Ultra Thin Earphone Speakers - Most Comfortable Headphones for Sleeping - Perfect for Air Travel Relaxation Meditation & Insomnia - Leopard,Does cheetah print turn your gf or spouse into a leopard more? </s> CozyPhones Sleep Headphones with Travel Bag - Ultra Thin Earphone Speakers - Most Comfortable Headphones for Sleeping - Perfect for Air Travel Relaxation Meditation & Insomnia - Leopard,funny,1
8360,If we've never been to Jupiter how do they know what it smells like? [SEP] ELEGANCE GEL ELEGANCE GEL Shaving Gel 16.9 Fl Oz,If we've never been to Jupiter how do they know what it smells like? </s> ELEGANCE GEL ELEGANCE GEL Shaving Gel 16.9 Fl Oz,funny,1
1423,Can I beat the devil out of it? [SEP] Wooster Brush Paint Brush Q3108-2 Softip Paintbrush 2-Inch White,Can I beat the devil out of it? </s> Wooster Brush Paint Brush Q3108-2 Softip Paintbrush 2-Inch White,funny,1
14150,Where is trumpy bear made? [SEP] Trumpy Bear - As Seen on TV,Where is trumpy bear made? </s> Trumpy Bear - As Seen on TV,not funny,0
13236,When does it come on? [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,When does it come on? </s> GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,not funny,0
17373,What is the size when not inflated? [SEP] Giant 60 Inch Blue Water Balloon,What is the size when not inflated? </s> Giant 60 Inch Blue Water Balloon,not funny,0
6908,"Have you caught any microdrones with this specific net? [SEP] American Educational 7-1402-A Nylon Insect Net with 14"" Ring","Have you caught any microdrones with this specific net? </s> American Educational 7-1402-A Nylon Insect Net with 14"" Ring",funny,1
6298,It says this case is unstoppable. What happens if it's in my car and I come to a red light? [SEP] Solo Fifth Avenue 17.3 Inch Laptop Attaché Briefcase Hard-sided with Combination Locks Silver,It says this case is unstoppable. What happens if it's in my car and I come to a red light? </s> Solo Fifth Avenue 17.3 Inch Laptop Attaché Briefcase Hard-sided with Combination Locks Silver,funny,1
12385,I'm trying to use my gift card and it's not working [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,I'm trying to use my gift card and it's not working </s> Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,not funny,0
11367,Is this just another Amiibo Festival amiibo? [SEP] Timmy & Tommy Nook amiibo - Nintendo Wii U,Is this just another Amiibo Festival amiibo? </s> Timmy & Tommy Nook amiibo - Nintendo Wii U,not funny,0
4756,Will my boss fire me because of jealousy if i buy this watch? [SEP] Rolex Cosmograph Daytona Ice Blue Dial Platinum Mens Watch 116506IBLSO,Will my boss fire me because of jealousy if i buy this watch? </s> Rolex Cosmograph Daytona Ice Blue Dial Platinum Mens Watch 116506IBLSO,funny,1
1245,"After buying this my dog came home my truck started running & I got a new job. What rhymes w/ ""banana"" & should I write the country song in A or G? [SEP] Hutzler 571 Banana Slicer","After buying this my dog came home my truck started running & I got a new job. What rhymes w/ ""banana"" & should I write the country song in A or G? </s> Hutzler 571 Banana Slicer",funny,1
13840,Does this product work [SEP] UFO Detector - Internal magnetometer interfaced with microcontroller for 24 hour/7 days a week monitoring for magnetic anomalies that have been reported with many UFO sightings,Does this product work </s> UFO Detector - Internal magnetometer interfaced with microcontroller for 24 hour/7 days a week monitoring for magnetic anomalies that have been reported with many UFO sightings,not funny,0
10052,How many sheets are in each roll? [SEP] American Art Classics - Donald Trump Toilet Paper - Dump with Trump!- Highly Collectible Novelty Toilet Paper - Funniest Political Gift of 2018,How many sheets are in each roll? </s> American Art Classics - Donald Trump Toilet Paper - Dump with Trump!- Highly Collectible Novelty Toilet Paper - Funniest Political Gift of 2018,not funny,0
1556,Is this shirt legal to wear to Canada or will their police stop me? [SEP] The Mountain Adult Unisex T-Shirt - Three Wolf Moon Classic,Is this shirt legal to wear to Canada or will their police stop me? </s> The Mountain Adult Unisex T-Shirt - Three Wolf Moon Classic,funny,1
7689,I accidentally went through the portal and there are now dragons that breath ducks ninja cat vikings and fish wth chainsaws for arms. Send help. [SEP] Funko Toy: Rick & Morty - Portal Gun Toy Portal Gun,I accidentally went through the portal and there are now dragons that breath ducks ninja cat vikings and fish wth chainsaws for arms. Send help. </s> Funko Toy: Rick & Morty - Portal Gun Toy Portal Gun,funny,1
1898,Will I be able to afford this hat after I do my taxes this year? [SEP] Besti Make America Great Again Donald Trump Slogan with USA Flag Cap Adjustable Baseball Hat Red,Will I be able to afford this hat after I do my taxes this year? </s> Besti Make America Great Again Donald Trump Slogan with USA Flag Cap Adjustable Baseball Hat Red,funny,1
4703,"Does it come with the lady in the Picture ( ͡° ͜ʖ ͡°) [SEP] VIZ-PRO Light Magnetic Tripod Whiteboard/Flipchart Easel24"" W x 36"" L","Does it come with the lady in the Picture ( ͡° ͜ʖ ͡°) </s> VIZ-PRO Light Magnetic Tripod Whiteboard/Flipchart Easel24"" W x 36"" L",funny,1
