,sentence,label,idx
915,I own a older Delta table saw1986.  Will this stand work with my older saw? [SEP] DEWALT DW7440RS Rolling Saw Stand,0,10216
916,Is this product returnable? it had a rip on it when bought. [SEP] Huzi Infinity Pillow Grey - Use It As a Desk Pillow Neck Cushion Back Support or Noise-canceling Pillow,0,4014
917,Are any of these reviews legit? [SEP] AUDEMARS PIGUET ROYAL OAK TOURBILLON 41 EXTRA THIN ROSE GOLD WATCH 26510OR.OO.1220OR.01,0,17559
918,I have just one query is the answer clear? [SEP] Sprite Cranberry 12 fl oz 12 Pack,0,631
919,Make a costume  fox pink for kids [SEP] Pawstar Spicy Fox Full Sized Ear and Tail Headband Combo Adult Cosplay Costume - White Ear tips,0,3705
920,can I eat it? [SEP] Nine States Soft Silicone Watermelon Protective Case for Apple iPhone 5 5s (Red),1,13178
921,I work in a restaurant. Does the 571 have a batch mode? [SEP] Hutzler 571 Banana Slicer,0,8468
922,Are these sandals will cut into your feet when you're walking? [SEP] Camel CRWON Women's Comfortable T Straps Thong Sandals Strappy Flat Sandals Summer Slingback Sandals Casual Slip on Flip Flops Bohemian Soft Sandals,1,892
923,Anyone know if it can run triple monitor 4k gaming? Or will I need 2? I'm confident it can run triple monitor 1440p gaming... [SEP] NVIDIA GeForce Titan X Pascal 12GB GDDR5X (900-1G611-2500-000),0,1703
924,How much does this weigh? [SEP] X-ACTO School Pro Classroom Electric Pencil Sharpener Blue 1 Count,0,15657
925,How big os thos doll [SEP] Spirit Halloween Chucky Doll,0,16081
926,Does this screen protector have a cutout for the proximity sensor that is DIRECTLY TO THE LEFT OF THE TOP SPEAKER?  Almost all of these are cut wrong. [SEP] Essential Phone PH-1 Screen Protector 2 Pack SWINCHO Tempered Glass Screen Cover for Essential Phone PH-1 Case Friendly Anti Scratch (Clear),0,10010
927,Can I order a KKK member to come and help me hang my flag? [SEP] Confederate Rebel Flag 3ft x 5ft Printed Polyester,1,17835
928,can this be fired with bangsite powder? [SEP] woobud Pocket Artillery Mini Cannon Military Model Kits Miniature Metal Scale Replicas with Pellets  Ramrod and Archaistic Wooden Box for Present Decoration Collection,0,3528
929,Does this work with all google cardboard-compatible apps available in the play store?...or can u only download/use apps from samsung's own app store? [SEP] Samsung Gear VR (2016) - GS7s Note 5 GS6s (US Version w/ Warranty - Discontinued by Manufacturer by Manufacturer),0,4242
930,Does this weapon have the capability to kill a organism from outer space [SEP] Gamo Hornet Air Rifle.177 Caliber,1,17590
931,Is this the TV that Joey and Chandler used to get free porn? [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,1,10701
932,Are elves sold separately? [SEP] 2016 Santa's Sleigh,1,2219
933,"Will they get attacked by assasin snails? [SEP] 20 to 25 Malaysian Trumpet Snails (1/4"" to 1/2"") + Java Moss.",1,16943
934,Will it help me take jerusalem? [SEP] SZCO Supplies Brass Crusader Helmet,1,14366
935,Will the elf age over time? [SEP] The Elf on the Shelf: A Christmas Tradition ,1,2189
936,Does it support Arabic language [SEP] Apple Watch Series 1 Sport 42mm Space Gray Aluminum Case with Black Sport Band,0,9278
937,Is the writing on the box a sticker? [SEP] Useless Box Moody Intelligent Useless Machine with Different Moves,0,16933
938,What is the difference between the Glideaway Ascend and Elevation? [SEP] Elevation GLIDEAWAY Adjustable Bed The Latest in Adjustable Bed Technology (Queen),0,6633
939,Are these BPA free and safe to chew on? [SEP] Play Food Set for Kids & Toy Food for Pretend Play - Huge 125 Piece Play Kitchen Set with Childrens Educational Food Toys for Toddlers Inspires Imagination - Fake Plastic Foods for Cooking (Edition 1),0,16171
940,Am I the only one who had the same effects with these as the sugarfree ones?  Why review sugarfree ones here? [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,0,7784
941,Standard shipping takes how long? [SEP] Winning Moves Games Classic Ouija,0,12263
942,Does it have baggage fees? [SEP] Delta Airlines 12 Piece Playset,1,2321
943,why this item doesnt ship to Mexico? [SEP] LEGO Star Wars Darth Vader Transformation 75183 Building Kit,0,4865
944,Can I put 29 children in it then eat the Can? 🧐 [SEP] Witty Yetis Dehydrated Water 16oz Can. NEW Formula! Essential Camping & Survival Supply. Funny Gag Gift & Adult Stocking Stuffer for Men & Women. Hilarious Novelty & Practical Joke.,1,16405
945,Can this device be used to accurately measure human body temperature? [SEP] Etekcity Lasergrip 1080 Infrared Thermometer Non-Contact Digital LaserTemperature Gun -58&#x2109;~1022&#x2109; (-50&#x2103;&#xFF5E;550&#x2103;) Yellow and Black,0,5701
946,How far can it throw a cat? [SEP] Louisville Slugger UPM 45 Blue Flame Pitching Machine,1,14872
947,Is this hat made in the USA? [SEP] Donald Trump Make America Great Again Hat-red,0,2572
948,"Is this knife really beveled at 8 to 10 degrees as stated in the first paragraph of the description? [SEP] DALSTRONG- Ultimate Utility Knife - Shogun Series X - Damascus - 6"" Sandwich Knife and Spreader- Japanese AUS-10V - Vacuum Treated - Guard Included",0,8238
949,Can this run pong off an atari? [SEP] AMD Ryzen Threadripper 1950X (16-core/32-thread) Desktop Processor (YD195XA8AEWOF),1,4189
950,does it have a live streaming camera [SEP] UDI U818A 2.4GHz 4 CH 6 Axis Gyro RC Quadcopter with Camera RTF Mode 2,0,14825
951,Is this automatic (push button open) or manual? [SEP] Resident Evil Umbrella Corporation Capcom Automatic Umbrella,0,11233
952,Does it cast spells? [SEP] Galaxy S6 Battery Case Alpatronix BX410 3500mAh Slim External Protective Removable Rechargeable Portable Charging Case for Samsung Galaxy S6 Juice Bank Power Pack [Android OS 8.0+ (Oreo)] - Black,1,1903
953,Are the plates removable for cleanup or do you have to clean them in place? [SEP] The Grilled Cheesus Sandwich Press,0,13071
954,what kind of packaging do the figures Come in? [SEP] Fisher-Price Imaginext DC Super Friends Joker & Harley Quinn,0,6296
955,can my recording be saved and sent in an email? [SEP] Olympus WS-821 Voice Recorders with 2 GB Built-in-Memory,0,15363
956,can i take my cd to europe can it work rhere on x box europen [SEP] Halo 5: Guardians,0,7182
957,Can i buy the model [SEP] Chvity Women's V Neck Lace Up Sleeveless Summer Tank Tops Casual Blouse (XL Black),1,13014
958,Do you do custom work? I have a picture of what I want to do but I need someone to make the letters for me. [SEP] I Poop Text Black Bathroom Decal Humor Silhouette Macbook Symbol Iphone Apple Ipad Decal Skin Sticker Laptop,0,6035
959,Can they fly? [SEP] Peppa Pig Family 4-Figure Pack,1,3884
960,Does it use batteries? [SEP] Funko Toy: Rick & Morty - Portal Gun Toy Portal Gun,0,10672
961,Do my children have to wear lipstick like the pictured children? [SEP] Fisher-Price Harley-Davidson Tough Trike [Amazon Exclusive],1,18802
962,Are your sauces Non Gmo? I love the sauce but can't find the answer on the web. I'm guessing no but hope so. [SEP] Rao's Homemade Marinara Sauce 24-Ounce (Pack of 4),0,17595
963,what size printer cable do I need [SEP] Oki MICROLINE 320 Turbo Mono Dot Matrix Printer (62411601),0,11294
964,I have been waiting more than a month is this product coming from Mars? [SEP] New 10 Pieces Tungsten Carbide Rotary Burr SET 1/8'' Shank Fit Dremel Tools for DIY Woodworking Carving Engraving Drilling,1,2560
965,Con I get a dog foot for this machine [SEP] Brother Sewing Machine XM2701 Lightweight Sewing Machine with 27 Stitches 1-Step Auto-Size Buttonholer 6 Sewing Feet Free Arm and Instructional DVD,1,15137
966,How can this item have nearly 8000 reviews when it just went on the market a few months ago? [SEP] Squatty Potty Emoji Poo Plunger,0,5829
967,What preparation needs to be done? [SEP] Address Wrap Black & White,0,4538
968,Does it come with a made in China label inside that you can pull to hear it play &quot;I'm Dreaming of a WHITE Christmas &quot; and &quot;America the Deplorable&quot;? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,7164
969,are the smoke grey lens polarized? [SEP] 5.11 Tactical #52029 Cavu Half Frame Plain Multi Lens (Black),0,9917
970,do these come with a model or is the model not include ? [SEP] HACAI Women's Pajamas Set Modal Cotton Solid Color Long Sleeves Top With Pants Loungewear -Orange L,1,9677
971,What does the S of SCFM mean [SEP] DEWALT DWFP55126 6-Gallon 165 PSI Pancake Compressor,0,9979
972,Does she come with it? [SEP] RawyalCrafts- Indian Elephant Mandala Round Roundie Beach Throw Tapestry Hippy Boho Gypsy Cotton Tablecloth Beach Towel,1,13511
973,Is the image on both sides? [SEP] Wincraft NCAA University of Texas 02119115 Deluxe Flag 3' x 5',0,849
974,What size should I purchase if I’m 6’2” standard or plus? [SEP] Rubie's Adult Jurassic World T-Rex Inflatable Costume,0,5880
975,What will it do for treaspassing crackheads?? [SEP] Fi-Shock SS-725CS AC Powered Light-Duty Electric Fence Charger 5-Acre Range,1,15824
976,how do u tell the time and set the time and date on this watch? [SEP] WOPS® Elegant Fancy grid Blue LED Watch Lava Style Iron Digital LED Mirror Watch,0,5862
977,North korea stole my last drone after it collected information on me it flew away all the way back to the dprk is it gonna take 67days 2get here? [SEP] Robotic Eagle pocket drone with hd camera folding drone with fpv racing wifi control quadcopter with attitude hold,1,16070
978,Will Santa still bring presents if I use this product? [SEP] OLIA DESIGN OliaDesign Seat Cover Medium red,1,16586
979,Mosquitos? i'm having a hard time believing it repeals mosquitoes. How does that work? what about zombies and aliens? [SEP] Ultrasonic Animal Chaser Repeller Cat Dog Fox Deterrent Repellent Outdoor Garden Pest Repeller Solar panel Mosquito Killer with PIR Sensor,1,9593
980,Is the item machine washable? [SEP] Zoo Pack Harness,0,10436
981,Does it come with the women wearing it? [SEP] Tempt Me Two Piece Women Flounce Ruched Crop High Waist Vintage Bikini Set Orange XL,1,14774
982,My bf is 6 feet tall can he lay on it without his feet hanging in the water? [SEP] Swimline Inflatable Pizza Slice Pool Float,0,8151
983,Does this come with a carry case? [SEP] Slappy From Goosebumps Standard Upgrade Dummy,0,11067
984,how many players [SEP] Cards Against Humanity,0,12014
985,Is it great? [SEP] Besti Make America Great Again Donald Trump Slogan with USA Flag Cap Adjustable Baseball Hat Red,0,14978
986,Can i use this for a crucifixion? [SEP] Yellow Jacket 60460 Multi-Swage Punch 3/16 to 5/8 in,1,9839
987,Does it shoot supa hot beats [SEP] Red Dragon BP 2512 SVC 400000 BTU Weed Dragon Backpack Propane Vapor Torch Kit with Squeeze Valve,1,16866
988,Is it adjustable for closer shaves? I also have large hands piano fingers does it have a non slip handle? [SEP] VIKINGS BLADE The Chieftain Safety Razor + Swedish Platinum Super Blades + Carry Case,0,13131
989,Is this horse meat? [SEP] ThinkGeek Canned Dragon Meat Toy,0,3275
990,Can you see Andromeda with this telescope? Thx. [SEP] Gskyer Telescope EQ901000 Astronomy Telescope German Technology Refractor Telescope,1,17001
991,There has to be an invisible sun? [SEP] Music for the Eclipse,1,13095
992,Will the Eagles continue to win if I buy one for next week's game? [SEP] CreepyParty Novelty Halloween Costume Super Bowl Underdog Party Latex Dog Head Mask (German Shepherd),1,2983
993,does it predict the future of the stock market? [SEP] Dyson Supersonic Hair Dryer Fuchsia/Iron,1,7233
994,If I'm going to get a new job soon ? [SEP] Winning Moves Games Classic Ouija,1,15885
995,What’s the purpose of this ring?  It has to do some wow factor if it’s that much money [SEP] Smart Ring Waterproof App Enabled Ring for iPhone iOS and All Android Windows NFC Mobile Phones,0,10799
996,could this kill a zombie? [SEP] Martin Jaguar Takedown Bow 55-Pound Camouflage,1,6356
997,Dose the necklace allergic to wearing? [SEP] Alantyer Sterling Silver Heart of Ocean Pendant Necklace Made with Sapphire Blue Swarovski Crystals for Women,0,944
998,Why would you buy this it'll sink as soon as it you put it in the water. Didn't we learn from the original? [SEP] Brigamo RC RMS TITANIC 1:325 R/C BOAT RC SHIP Ready to Run (RTR),1,7957
999,does this thing like help give men the ultra vasectomy? cause if so RUN!!!! [SEP] Hutzler 571 Banana Slicer,1,7246
1000,Will this be ported over to the Nintendo Switch? [SEP] Cory in the House - Nintendo DS,0,9754
1001,I have trouble manuvering heavy items.  How heavy and/or difficult is it to move around the house and in/out of tight spaces? [SEP] Dyson Ball Animal 2 Upright Vacuum Iron/Purple (Renewed),0,5402
1002,How long does the light stay on? [SEP] IllumiBowl Toilet Night Light (As Seen On Shark Tank),0,2020
1003,I just purchased and received this item. Is it supposed to shed? Because it's shedding like my real husky... [SEP] Daphne's Husky Headcovers,0,4622
1004,does it make a whip sound when releasing ammo. [SEP] Paracord Shepherd Sling (Old-fashioned Slingshot) Handmade By David the Shepherd (Black),1,17068
1005,If I lie about my weight does that count as I’ve finally decided to do something about my weight? [SEP] Etekcity Digital Body Weight Bathroom Scale with Step-On Technology 400 Pounds Body Tape Measure Included Elegant Black,1,15064
1006,"I have a hawk 982 will this fit in place of the tube cap that is currently on there. Just in case you aren't familiar it's basically a reminyom 870 ? [SEP] HFD2 Pumkin Puncher ""T"" for 1"" Mag Tubes",0,3582
1007,does it come with a bag [SEP] Bissell Zing Bagged Canister Vacuum Maroon 4122 - Corded,0,2945
1008,Does the car really have super powers like the video [SEP] Anki Overdrive Starter Kit,1,2172
1009,"One of my cats likes to tear up litter mats by chewing on them how delicious is this mat? [SEP] ALTMAN Cat Litter Mat Non-Slip Jumbo Size(35"" x 23"") Kitty Mat Traps Litter from Box and Paws Soft on Sensitive Paws and Easy to Clean",1,13421
1010,Does it know de wey? [SEP] Great Eastern GE Animation Sonic Classic Knuckles Plush,1,11009
1011,does it work on ghost ants and gnats [SEP] ELZU.US New 2019 Ultrasonic Pest Repeller 4-Pack - Effective Upgraded Frequency Electronic & Ultrasound Indoor Plug-in Repellent |Anti Mice Insects Bugs Ants Mosquitos Rats Spiders Roaches,1,2836
1012,Does the pair have one for left handed and one for right handed bananas? [SEP] 2 Pack Hutzler 571 Banana Slicer 571b,1,2546
1013,I believe the name of the actual hammer is Mjolnir? looks good though [SEP] Marvel Thor Hammer Pewter Key Ring,0,17166
1014,Since I'm new to comics I ask If they can grow back Groot wouldn't that mean he's practically immortal? [SEP] Funko POP! Marvel: Dancing Groot Bobble Action Figure,1,8487
1015,So how much boys do I get and what's the dimension of each brownie? [SEP] Little Debbie Cosmic Brownies - 6 Pack,1,10024
1016,Can this be used elsewhere? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,16506
1017,Does this product come with the two 10 oz packages of lubricant as shown in the picture? [SEP] BAFX Products - Male Masturbation Device - Stamina Training Device - W/ 2 FREE SAMPLE LUBRICANT PACKETS!,0,6915
1018,this is expensive??? i pay 21.99 at my local grocery store and its 25.57 here. [SEP] Red Bull Energy Drink 12 Pack of 8.4 Fl Oz,0,1729
1019,Is this model optic ready? [SEP] Bug-A-Salt 2.0 from Skell Inc.,0,3119
1020,What if it was pressed multiple times in a short period of time? Would it order several cases? [SEP] Test,0,3657
1021,Are the lightsabers the classic yellowish green or the newer green color? [SEP] LEGO Star Wars Minifigure - General Grievous Clone Wars Version Tan (2010),0,1208
1022,does this kill and harm the bees.. [SEP] New Zealand Active Bee Venom Lip Plumper - Best Lip Plumper Balm 4.5g,1,16741
1023,Is there any way to disarm it before it sounds? [SEP] DOBERMAN SECURITY Motion Alarm Detector with Infrared Sensor and Loud 100dB Alarm OR Chime – Features Long Battery Life + Adjustable Mount Allows Wide Coverage – Perfect for Home Office Garage or Any Rooms – Model SE-0104,0,8131
1024,Does this product repel copperheads? [SEP] Ortho Snake B Gon Snake Repellent Granules 2-Pound (Not Sold in AK),0,2282
1025,dose it make you fly [SEP] Enchanted Handblown Potion Bottle Shaped Fairy Dust Glass Vial Necklace with Dragonfly Charm in Royal Request - Wish,1,368
1026,Why is this game so rare? I know you can't get a digital copy anywhere but did the game not sell well or were there not many copies sold? [SEP] Jurassic Park: Operation Genesis - PC,0,18229
1027,What is the quality of this item? i am looking to use it as a decoration to hang on a harry potter themed bedroom wall. does it look like a cheap toy? [SEP] Rubies Harry Potter Broom,0,6595
1028,Does the chalk bag come with friends as pictured? [SEP] Venturon Chalk Bag for Rock Climbing Weight Lifting Bouldering & Gymnastics - Multiple Pockets for Securely Holding Valuables - Easily Clips to Belts & Harnesses - Lifetime Guarantee,1,2744
1029,How long will it run off of batteries? [SEP] ATN X-Sight II HD 5-20 Smart Day/Night Rifle Scope w/1080p Video Ballistic Calculator Rangefinder WiFi E-Compass GPS Barometer IOS & Android Apps,0,12975
1030,Do furbacca's turn evil from over feeding like the regular furby? [SEP] Star Wars Furbacca,1,8672
1031,"According to the size chart i would wear a small. why isn't there a small size offered? i am 5'7"" 30"" waist. medium too big? [SEP] nanyu",0,1119
1032,"Could the pillow fit around your waist to wear as a costume? [SEP] iscream Sugar-riffic Donut Shaped Bi-Color 16"" Photoreal Print Microbead Pillow Pink Front/Chocolate Back 16""Wx16""H",1,15941
1033,Why aren't the ingredients listed?  Is there silicone dimethicone or trimethicone?  I am allergic and would like to know before I purchase. [SEP] Skin Tight Body Boosting Bundle,0,13839
1034,Is this the perfume that smells like her? Because I don't care for smelly sweaty girls. [SEP] Kate Perry Purr Eau De Parfum Spray for Women 3.4 Ounce,1,14918
1035,"you can get one for a seriously smaller price at ""vat19.com""? [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs",0,15125
1036,Do you ship this internationally? [SEP] Winning Moves Games Classic Ouija,0,13129
1037,Will these protect you from vampire attacks? [SEP] Acteon Compact Antibacterial Microfiber Quick Drying and Super Absorbent All Purpose Towel - Sport Travel Beach Pool Camping Gym or Bath Towel - Archer,1,7628
1038,Is it gluten free?? If so throw it in a fire for me [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,1,13651
1039,in real life can the husty species be transgender question [SEP] Paw Patrol Everest's Rescue Snowmobile Vehicle and Figure,1,10912
1040,Does the guy in the cage come with? [SEP] PowerLine by Body-Solid Power Rack (PPR200X),1,121
1041,Can you spin steal [SEP] Meteo L-Drago LW105LF Metal Masters 4D Battling Top BB-88,0,15039
1042,What is the capacity?  11 oz?  15 oz?  Other? [SEP] Sriracha Hot Sauce Red Ceramic Coffee Mug,0,6760
1043,Does the product include the man's arm that's in the picture?? [SEP] AmazonBasics Mesh Wastebasket,1,1517
1044,does it glow in the dark [SEP] Jaeger LeCoultre Atmos 566 by Marc Newson Baccarat Crystal Blue Dial Crystal Box Q5165103,0,13996
1045,Will this harm me? [SEP] Uranium Ore,0,8950
1046,Are the headphones actually noise cancelling or do the just block out sound? [SEP] J&L Wireless Bluetooth Headphones - Studio Sound Quality & Deep Bass - Noise Cancelling Sports Bluetooth Earbuds Headsets Earphones - Sweat & Water Resistant - Perfect Stability & Comfort,0,9932
1047,is it mineral water? [SEP] FIJI Natural Artesian Water 16.9 Fl Oz (Pack of 24),0,7936
1048,CaN I heat milk in a coffee urn? [SEP] Hutzler 571 Banana Slicer,0,15187
1049,Is there a way to adjust these scissors to make them not open up so wide and when closed the tip of the blades cross. Maybe to adjust the spring? [SEP] Yuxing Poultry Shears Heavy Duty Kitchen Shears Multi-Purpose Utility Scissors with Ergonomic Non-Slip Handles and Safety Lock for Chicken Poultry Fish Meat Vegetables and BBQ's,0,4717
1050,Does this company support the destruction of ancient pyramids? [SEP] Authentic Organic African Shea Butter FILTERED & CREAMY 32 Oz,1,6734
1051,Is there a Banana Knife? All my current Knives are already assigned duties. Steak Butter Hunting Swiss Army Electric Oyster Bread  Boning Butt [SEP] Hutzler 571 Banana Slicer,0,653
1052,My nephew is starting to love GOT Is this a good gift for any fan new or old? [SEP] A Game of Thrones Boardgame Second Edition,0,18923
1053,My lock from the Hutzler 570 doesn't work on the 571. Are there plans to come out with a lock for the 571? I'm so afraid mine will be stolen! [SEP] Hutzler 571 Banana Slicer,1,14550
1054,Will this file ask me where its father is? [SEP] Stanley 21-106 8-Inch Mill Bastard File,1,6373
1055,Should I buy the wrong assemblies of goods at the same time will Echo turn me into the Cops? [SEP] Amazon Echo - Black (1st Generation),1,5239
1056,do i need a can opener or does it open like a can of spam? [SEP] Think Geek Canned Unicorn Meat,0,6064
1057,If I hang this with my mistletoe will I be able to grab more than a kiss? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,12421
1058,How will this particular crossbow fare when the zombies come? Looking for a cheaper option that will still do well against the horde. Any suggestions? [SEP] Ace Martial Arts Supply Cobra System Self Cocking Pistol Tactical Crossbow 80-Pound (3 arrows),1,12846
1059,Which one would you suggest for salt water use on a Duckett ghost 7 foot rod? [SEP] KastKing Summer and Centron Spinning Reels 9 +1 BB Light Weight Ultra Smooth Powerful.,0,9903
1060,does the woman come with the necklace? It wouldn't be worth it unless I have someone to share it with:( [SEP] MJartoria Velvet Hair Bows for Girls Pigtail Hair Bow Set with Alligator Clips Hair Barrettes for Baby Girls (hair bow 2),1,17935
1061,Can it stop the outside world? [SEP] VOWSVOWS 2-Pack Premium Headphones,1,2548
1062,"Does the lady in the promotional pics have her face pierced? [SEP] Ice Pack Wrap - Reusable Flexible Gel Clay with Adjustable Strap | Hot & Cold Compress Therapy Pain Relief and First Aid Injuries - Best for all Joints & Muscles Knee Back Shoulder - Large 14"" x 8""",1,2390
1063,Where was this manufactured? And did the factory workers get paid? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,18852
1064,I bought this octopus 3 days ago and it still hasn't moved. Has anyone else received a dead one? Going to try putting fresh water in its tank and see [SEP] ASUS RT-AC5300 AC5300 Tri-Band WiFi Gaming Router MU-MIMO AiProtection Lifetime Security by Trend Micro AiMesh Compatible for Mesh WiFi System WTFast Game Accelerator,1,1530
1065,Would this belt be useful for the zombie apocalypse? [SEP] Freehawk Survival Tactical Belt Emergency Fire Rescue Rigger Waist Belt Military CQB Belt (Khaki),1,18594
1066,I wear a x-large flex fit. Only size that will fit my massive head. Can you guarantee me this hat will fit? [SEP] TrendyLuz Make America Great Again Donald Trump MAGA Baseball Cap Hat (Black Flag Olive Branch),0,10178
1067,Can this mother be used in a 1 liter oak barrel? [SEP] Supreme Red Wine Mother of Vinegar (8 oz),0,7177
1068,Will this fan being so small be able to aid peace in the world? [SEP] Honeywell HT-900 TurboForce Air Circulator Fan Black,1,2419
1069,Who is the turd burglar? [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,1,16276
1070,Is the background removable? [SEP] Exo Terra Glass Reptile Terrarium 12 by 12 by 12 inch,0,4745
1071,What are the diameters of all of the brushes? [SEP] Contigo Cleaning Brushes Set of 3,0,10566
1072,how many folds [SEP] Full Functional Real Sharp Handmade Walking Dead Sword---michonne's Sword Katana--ryan863,0,4046
1073,How much wood could a woodchuck chuck if a woodchuck could chuck wood? [SEP] Woodchuck Tools-Timberjack logging log jack chainsaw forestry log lifter,1,2076
1074,Can I get a hug with these kisses? [SEP] HERSHEY'S KISSES Milk Chocolate Candy Party Bag 40 oz.,1,15829
1075,Does the jar itself before mixing need refrigerated or can it be kept on a shelf? [SEP] Repashy Soilent Green 6 Oz JAR,0,8696
1076,I noticed that this lunch bag is listed as for men will I as a women have to turn in my girl card if I carry this? [SEP] Lionkin8 Insulated Lunch Bag Tote Black Food Handbag lunch box with Shoulder Strap For Men Work Outdoor,1,9771
1077,the description says that using this pan helps women with iron deficiency so does the iron come off of the pan as this does not sound so good? [SEP] BeGrit 10 Inch Frying Pan Nonstick Square Iron Grill Pan Cookware,1,15856
1078,Maybe with dumpster destroying the epa we will see the return of this product.  if it's banned why is it available for an exhorbitant price? [SEP] D-Con Rat & Mouse Bait Pellets - D-Con Bait Pellets (1 Tray),1,14685
1079,Hi All one of our customers said it kept slipping down past his nose and needed adjusting. Has anyone else had that issue?? Thanks for your feedback! [SEP] ALASKA BEAR - Natural Silk Balaclava Face Mask for Cold Weather Unisex,0,17698
1080,18 inch overall or just blade? [SEP] Fiskars Machete Saw 18 Inch 370500-1002 Multicolor,0,12341
1081,Whats the weight? [SEP] Cold Steel 97JMS Jungle Machete with Sheath Fixed Blade,0,9254
1082,How big of a head will this fit on? [SEP] Luwint 36'' Diameter Elastic Fishing Gardening Folding Umbrella Hat Headwear Silver,0,15184
1083,Is the Unobtanium Synthesizer included in this one or do I need to look elsewhere? [SEP] Wenger 16999 Swiss Army Knife Giant,0,17512
1084,Will this horn make me an official redneck? [SEP] OEMLINK International LTD Dixie Air Horn Carbon Fiber Look - Dixieland Premium Full 12 Note Version with Installation Wire Kit and Button,1,8736
1085,can I see aliens girls in another planet with this telescope? [SEP] Celestron NexStar 6 SE Telescope,1,3236
1086,Does this work on jehova's witnesses? [SEP] Springer Magrath Stock Prod 34 in Replacement Shaft,1,12986
1087,Dose it cleans wall to wall catpents? [SEP] iRobot Roomba 880 Robot Vacuum,0,3700
1088,Do they all play the same 5 songs? [SEP] Tiny Love Meadow Days Take Along Mobile,0,2095
1089,Does it come with a Flux Capacitor? Is that an option? [SEP] Samsung UN85S9 Framed 85-Inch 4K Ultra HD 3D Smart LED TV,0,5194
1090,Do you actually turn into chocolate like the commercial says? [SEP] AXE Body Spray Dark Temptation International Version 150 Ml (Pack of 6),1,9621
1091,Why is everyone that drinks this or Mt. Dew always so white trash and stupid? [SEP] Surge Citrus Soda Soft Drinks 16 fl oz 12 Pack,1,13328
1092,Do the girls come with the jacuzzi? [SEP] Intex 77in PureSpa Portable Bubble Massage Spa Set,1,18109
1093,These really cost $800?!?!?! can i hear jesus calling upon noah to build an ark? do they allow me to hear what a person is thinking? [SEP] Sennheiser IE 800 Audiophile Ear Canal Headphones,1,5621
1094,does this fit round bowl or oblong [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,0,5971
1095,Is it an original product? [SEP] Resident Evil Official 4D Candle,0,752
1096,can i use this? could i kill the dead? [SEP] Living Dead Apocalypse Full Tang Ninja Sword,1,12207
1097,Has anybody survived long enough after using this product to write a review? [SEP] TRUE LINE Automotive TrueLine Portable Steering Wheel Table Attachment For Eating Laptop ipad Desk (BLACK),1,12749
1098,Does this item come with the model? [SEP] sunpangpang,1,4263
1099,I find this embarrassing but I am desperate. Does anyone know if I can also purchase a banana peeler? [SEP] Hutzler 571 Banana Slicer,0,12555
1100,Can someone tell me more about this? Idk what this is used for or what it does. Thanks [SEP] Uranium Ore,0,4357
1101,Will this projector work for cookie decorating? Has anyone tried it? [SEP] APEMAN Projector Mini Portable Projector Upgraded 2200 Lumens LED Full HD Video Home Theater Supports 1080p HDMI/VGA/USB/SD Card/AV Input PS4 Video Gaming Chromecast for Family Entertainment,1,4038
1102,I have an 100 yellow lab with neck measurement of 22 inches and chest measurement of 38 inches would any of these sizes fit at all? which one [SEP] Classic Batman Pet Costume - XL,0,8621
1103,Is there a wedding band that goes with this ring? [SEP] Le Lourve 14K Solid Gold 2.0 Carat Emereld Cut Engagement ring (10),1,19013
1104,This little power unit has been equated to the power of God is this true? [SEP] POWEROAK Powerhouse Compact 400Wh 12.3lb Portable Outlet Power Source Generator Lithium-ion Power Supply for Camping Emergency Backup with Silent DC/AC Power Inverter 12V Car AC & USB Output,1,17800
1105,What it this? What is it for? .......... [SEP] Little Stinker The Original Bag of Unicorn Farts Cotton Candy Funny Novelty Gift for Unique Birthday Gag Gift for Friends Mom Dad Girl Boy Grandson Stocking Stuffer While Elephant Christmas,0,2264
1106,Travelambo genuine leather rfid blocking mens credit card bifold wallets     does this have 1 0r 2 places to hold $ bills [SEP] Travelambo Genuine Leather RFID Blocking Wallets Mens Wallet Bifold Classic (black napa),0,6288
1107,Is this same size as a Barbie? [SEP] Star Wars The Black Series 6 Inch Finn (Jakku),0,11472
1108,Does this require periodic polishing with silver wax or similar?? [SEP] AudioQuest Diamond 2m (6.56 feet) Braided HDMI Cable,0,5756
1109,Brilliant sense of humor? [SEP] Red Dragon BP 2512 SVC 400000 BTU Weed Dragon Backpack Propane Vapor Torch Kit with Squeeze Valve,0,10230
1110,If I wear this watch will I be able to levitate? [SEP] Apple Watch Series 1 Sport 42mm Space Gray Aluminum Case with Black Sport Band,1,17053
